date,c1_bid,c1_oi,c1_vol,c2_bid,c2_oi,c2_vol
2024-02-15,417.5,358997.0,217729.0,429.75,480632.0,176163.0
2024-02-16,416.5,331070.0,176972.0,429.0,502781.0,141725.0
2024-02-20,418.5,300044.0,217838.0,431.75,526936.0,154802.0
2024-02-21,410.0,274027.0,180048.0,423.5,556434.0,162908.0
2024-02-22,406.25,235652.0,199941.0,418.5,584284.0,228789.0
2024-02-23,399.75,180751.0,218218.0,413.0,603165.0,223022.0
2024-02-26,407.0,115990.0,227175.0,421.5,607049.0,317455.0
2024-02-27,406.5,61735.0,139596.0,423.5,624882.0,223742.0
2024-02-28,414.0,10073.0,118959.0,429.75,646890.0,227188.0
2024-02-29,415.0,6564.0,8781.0,429.75,644197.0,145905.0
2024-03-01,405.5,5292.0,3475.0,424.5,646743.0,152580.0
2024-03-04,410.0,4063.0,2214.0,430.0,646812.0,146093.0
2024-03-05,410.0,3174.0,1544.0,425.75,643051.0,132187.0
2024-03-06,410.0,2459.0,2542.0,428.75,644339.0,132542.0
2024-03-07,422.0,1406.0,1645.0,437.5,640083.0,197196.0
2024-03-08,405.0,905.0,755.0,439.75,630493.0,194454.0
2024-03-11,405.0,444.0,615.0,441.25,627055.0,151654.0
2024-03-12,405.0,77.0,527.0,441.5,623191.0,136537.0
2024-03-13,405.0,58.0,75.0,441.0,625709.0,126196.0
2024-03-14,,30.0,50.0,434.25,621296.0,153348.0
2024-03-15,437.75,612241.0,140242.0,449.75,355918.0,69638.0
2024-03-18,436.25,616651.0,121822.0,449.25,364738.0,59454.0
2024-03-19,439.0,617656.0,115115.0,452.0,366790.0,57764.0
2024-03-20,439.25,618267.0,131971.0,452.5,372745.0,68933.0
2024-03-21,441.0,615881.0,158789.0,454.5,374192.0,67959.0
2024-03-22,439.0,610133.0,132898.0,451.5,375830.0,61303.0
2024-03-25,437.0,609148.0,118606.0,450.25,383499.0,60164.0
2024-03-26,432.0,606384.0,155311.0,445.0,384974.0,81267.0
2024-03-27,426.5,599541.0,165189.0,438.75,387405.0,88530.0
2024-03-28,442.0,606556.0,360086.0,454.0,404349.0,183709.0
2024-04-01,435.75,593347.0,200474.0,449.25,408750.0,105532.0
2024-04-02,427.75,579428.0,235504.0,442.75,413187.0,147589.0
2024-04-03,432.25,557257.0,187684.0,445.5,419012.0,109702.0
2024-04-04,435.5,546430.0,153811.0,447.5,413429.0,97859.0
2024-04-05,433.5,515692.0,192940.0,446.0,427711.0,141718.0
2024-04-08,435.25,473882.0,215991.0,447.25,445981.0,177641.0
2024-04-09,431.25,448890.0,219304.0,442.0,470248.0,172979.0
2024-04-10,433.75,420453.0,210255.0,445.0,490306.0,176851.0
2024-04-11,428.5,374891.0,250695.0,440.75,535975.0,189338.0
2024-04-12,434.75,352924.0,202052.0,446.25,537361.0,121697.0
2024-04-15,431.0,332425.0,152252.0,444.0,548008.0,103077.0
2024-04-16,430.75,304759.0,148116.0,442.75,561942.0,122877.0
2024-04-17,430.0,288539.0,139235.0,440.5,572647.0,122102.0
2024-04-18,426.75,272580.0,180777.0,436.5,590146.0,168928.0
2024-04-19,432.75,259237.0,163574.0,442.5,601214.0,152758.0
2024-04-22,439.0,229395.0,192556.0,449.75,625351.0,202243.0
2024-04-23,443.0,197308.0,144096.0,452.5,638992.0,173811.0
2024-04-24,438.0,165819.0,161654.0,448.25,651825.0,228268.0
2024-04-25,440.25,140606.0,168023.0,451.75,671105.0,235154.0
2024-04-26,439.0,74450.0,165048.0,450.0,686631.0,225497.0
2024-04-29,441.5,17713.0,117196.0,449.0,697341.0,211471.0
2024-04-30,438.25,8257.0,14833.0,447.0,700144.0,149008.0
2024-05-01,437.0,6064.0,4184.0,450.0,705795.0,151383.0
2024-05-02,446.0,5072.0,2944.0,459.75,717704.0,240171.0
2024-05-03,446.0,3520.0,2540.0,460.0,695547.0,303314.0
2024-05-06,445.0,2361.0,1907.0,468.75,690098.0,248355.0
2024-05-07,451.0,1544.0,1021.0,467.25,675805.0,208392.0
2024-05-08,430.0,1222.0,634.0,458.75,670427.0,221307.0
2024-05-09,430.0,539.0,573.0,456.75,673757.0,184154.0
2024-05-10,436.5,384.0,316.0,468.5,679724.0,245388.0
2024-05-13,430.0,152.0,317.0,471.5,670323.0,269735.0
2024-05-14,,56.0,27.0,467.75,662401.0,246243.0
2024-05-15,462.75,656302.0,222335.0,473.25,285374.0,53692.0
2024-05-16,457.25,666229.0,200532.0,467.5,287427.0,55014.0
2024-05-17,452.75,663442.0,217848.0,463.25,286816.0,81817.0
2024-05-20,460.0,664185.0,185086.0,470.5,284853.0,49868.0
2024-05-21,458.0,658600.0,168069.0,468.5,290738.0,51251.0
2024-05-22,461.0,649055.0,175899.0,470.0,290724.0,61301.0
2024-05-23,464.5,644173.0,166864.0,473.5,293916.0,45834.0
2024-05-24,464.75,636180.0,169182.0,474.0,300945.0,59086.0
2024-05-28,463.0,637874.0,166128.0,472.0,308558.0,46479.0
2024-05-29,455.5,639809.0,166319.0,465.25,321334.0,58607.0
2024-05-30,448.75,644302.0,225176.0,457.25,332476.0,77150.0
2024-05-31,446.0,645643.0,174860.0,454.0,343241.0,70748.0
2024-06-03,443.0,656873.0,262804.0,449.25,358321.0,114865.0
2024-06-04,442.0,644932.0,221274.0,448.0,371781.0,89333.0
2024-06-05,439.0,645323.0,183305.0,445.5,381431.0,80968.0
2024-06-06,453.0,630884.0,261537.0,458.5,388318.0,96372.0
2024-06-07,448.75,596354.0,238072.0,454.75,393814.0,114924.0
2024-06-10,451.0,543756.0,230930.0,455.25,412634.0,126902.0
2024-06-11,449.0,492869.0,271960.0,454.0,431786.0,155757.0
2024-06-12,453.0,442671.0,276468.0,455.0,456340.0,144560.0
2024-06-13,458.0,396211.0,296248.0,463.0,487211.0,172683.0
2024-06-14,448.75,365424.0,228388.0,455.0,497703.0,135417.0
2024-06-17,444.0,340196.0,172134.0,450.0,503238.0,87762.0
2024-06-18,448.0,302203.0,191652.0,453.75,509573.0,106453.0
2024-06-20,439.75,276679.0,229750.0,444.75,516995.0,147816.0
2024-06-21,434.75,230150.0,217553.0,440.5,526545.0,163094.0
2024-06-24,433.0,177061.0,203582.0,439.5,538743.0,162494.0
2024-06-25,424.25,119349.0,172164.0,431.25,563969.0,177837.0
2024-06-26,420.0,68198.0,161453.0,425.25,590609.0,234606.0
2024-06-27,414.5,11636.0,142693.0,422.25,619566.0,257427.0
2024-06-28,397.25,3944.0,15899.0,408.5,616113.0,314602.0
2024-07-01,392.25,2404.0,1731.0,407.5,615475.0,158704.0
2024-07-02,388.75,1755.0,764.0,407.75,615160.0,121577.0
2024-07-03,398.0,1474.0,584.0,404.75,610631.0,110943.0
2024-07-05,407.0,1235.0,398.0,410.25,609976.0,90317.0
2024-07-08,,732.0,666.0,393.5,619921.0,183880.0
2024-07-09,399.75,438.0,585.0,394.0,624539.0,158713.0
2024-07-10,399.75,168.0,214.0,395.5,626075.0,221922.0
2024-07-11,,78.0,65.0,400.0,616899.0,197071.0
2024-07-12,,111.0,125.0,402.25,606796.0,211323.0
2024-07-15,390.5,601725.0,140155.0,403.0,662564.0,168499.0
2024-07-16,395.25,600450.0,133849.0,409.5,667345.0,146694.0
2024-07-17,398.0,596891.0,115086.0,412.25,675209.0,136923.0
2024-07-18,391.0,591826.0,114790.0,405.75,676716.0,123126.0
2024-07-19,391.0,591097.0,111883.0,405.25,677470.0,113812.0
2024-07-22,399.75,588706.0,150907.0,414.75,679609.0,170637.0
2024-07-23,401.75,585918.0,143835.0,417.0,691420.0,175647.0
2024-07-24,402.5,582594.0,149625.0,418.0,698378.0,166658.0
2024-07-25,405.75,577434.0,119013.0,420.75,687955.0,155681.0
2024-07-26,394.5,570595.0,154397.0,410.25,687322.0,161574.0
2024-07-29,396.0,563259.0,142225.0,412.5,687433.0,169459.0
2024-07-30,387.75,560382.0,123321.0,404.75,692237.0,136869.0
2024-07-31,382.0,545904.0,156261.0,400.0,692422.0,207179.0
2024-08-01,382.0,539069.0,116742.0,399.5,691211.0,152322.0
2024-08-02,386.0,535497.0,113751.0,403.5,693136.0,150808.0
2024-08-05,390.0,517731.0,157029.0,407.0,687361.0,172739.0
2024-08-06,387.75,510290.0,107227.0,404.0,685866.0,135712.0
2024-08-07,383.25,481320.0,199142.0,401.25,694427.0,207130.0
2024-08-08,379.0,462358.0,157714.0,396.5,698564.0,184321.0
2024-08-09,376.5,440799.0,157231.0,395.0,706215.0,182297.0
2024-08-12,383.0,408939.0,203695.0,401.5,729367.0,295709.0
2024-08-13,377.25,389937.0,172577.0,397.0,745087.0,212080.0
2024-08-14,380.25,368456.0,125031.0,400.75,755455.0,175723.0
2024-08-15,375.0,344356.0,151990.0,397.0,758203.0,217108.0
2024-08-16,369.75,330222.0,137465.0,392.0,766487.0,215487.0
2024-08-19,378.0,303880.0,151084.0,400.25,766469.0,201011.0
2024-08-20,375.0,288016.0,122507.0,398.0,773682.0,156422.0
2024-08-21,374.75,277239.0,96191.0,398.25,775235.0,148027.0
2024-08-22,370.5,250684.0,131932.0,393.25,783351.0,189304.0
2024-08-23,367.25,198825.0,138358.0,391.0,799221.0,190430.0
2024-08-26,361.0,162944.0,143588.0,386.0,807238.0,251693.0
2024-08-27,366.0,114395.0,161618.0,392.25,810594.0,283622.0
2024-08-28,363.25,53327.0,160784.0,390.25,799755.0,270537.0
2024-08-29,371.0,7178.0,100531.0,395.5,807931.0,236853.0
2024-08-30,378.0,3702.0,6393.0,401.25,802870.0,187444.0
2024-09-03,376.25,1901.0,3017.0,408.75,797215.0,238850.0
2024-09-04,386.25,1231.0,1519.0,413.0,793671.0,205919.0
2024-09-05,386.25,737.0,485.0,410.5,784991.0,162780.0
2024-09-06,376.0,475.0,504.0,406.0,784244.0,174629.0
2024-09-09,378.0,310.0,381.0,407.0,782268.0,139745.0
2024-09-10,378.0,197.0,296.0,404.0,779858.0,132473.0
2024-09-11,381.0,168.0,117.0,405.0,778588.0,156927.0
2024-09-12,360.0,65.0,123.0,406.5,775734.0,271824.0
2024-09-13,,9.0,40.0,413.25,790357.0,229028.0
2024-09-16,410.0,790622.0,150818.0,429.0,268726.0,53577.0
2024-09-17,412.0,788859.0,123973.0,430.0,269616.0,46857.0
2024-09-18,412.0,794764.0,134644.0,430.25,275113.0,43227.0
2024-09-19,405.75,791138.0,166204.0,424.25,278598.0,60412.0
2024-09-20,401.75,789437.0,178231.0,419.75,288562.0,68392.0
2024-09-23,413.0,783858.0,228072.0,431.0,287451.0,59689.0
2024-09-24,411.75,787020.0,210496.0,430.25,293058.0,69004.0
2024-09-25,415.0,774105.0,158957.0,432.75,295114.0,60585.0
2024-09-26,413.25,780378.0,204872.0,431.0,296194.0,75196.0
2024-09-27,417.25,769606.0,218578.0,434.0,302984.0,80136.0
2024-09-30,424.0,770713.0,272926.0,440.0,304578.0,91078.0
2024-10-01,428.25,763499.0,262757.0,445.0,314175.0,108872.0
2024-10-02,431.5,768074.0,239747.0,449.0,321898.0,99767.0
2024-10-03,427.5,766116.0,181331.0,445.0,326876.0,56802.0
2024-10-04,425.0,745402.0,165354.0,442.0,326688.0,51141.0
2024-10-07,426.25,735558.0,161439.0,443.0,331988.0,61891.0
2024-10-08,420.25,731486.0,229659.0,437.75,344084.0,108529.0
2024-10-09,421.0,729095.0,148815.0,438.25,343664.0,73814.0
2024-10-10,418.25,731988.0,171360.0,436.0,355464.0,75221.0
2024-10-11,416.25,731177.0,224069.0,433.0,359323.0,90250.0
2024-10-14,408.0,741732.0,257782.0,424.25,368176.0,127701.0
2024-10-15,401.25,754065.0,305403.0,418.0,372497.0,156923.0
2024-10-16,404.5,756853.0,214285.0,420.0,386686.0,97243.0
2024-10-17,406.75,755132.0,255482.0,421.0,391954.0,123123.0
2024-10-18,404.0,749701.0,193538.0,418.75,391958.0,90708.0
2024-10-21,409.0,750384.0,241760.0,422.75,405513.0,100157.0
2024-10-22,416.5,747736.0,267224.0,429.0,424231.0,124172.0
2024-10-23,418.75,747184.0,246005.0,431.75,437875.0,121702.0
2024-10-24,421.0,736366.0,287987.0,435.0,445989.0,145630.0
2024-10-25,415.5,729535.0,247609.0,429.5,445421.0,135638.0
2024-10-28,410.25,724007.0,251359.0,424.75,455798.0,151513.0
2024-10-29,413.5,712894.0,197431.0,426.75,460994.0,101919.0
2024-10-30,411.25,706835.0,170092.0,425.75,465717.0,85342.0
2024-10-31,411.0,690634.0,238814.0,426.0,459267.0,151615.0
2024-11-01,414.25,687117.0,197406.0,428.75,471903.0,105048.0
2024-11-04,416.25,671250.0,219138.0,430.0,473988.0,112143.0
2024-11-05,418.25,654158.0,167928.0,431.5,477309.0,80448.0
2024-11-06,426.0,644100.0,283193.0,438.75,480468.0,124895.0
2024-11-07,428.0,611209.0,310584.0,440.25,493200.0,186635.0
2024-11-08,431.0,590371.0,347310.0,443.5,510713.0,222605.0
2024-11-11,429.5,543747.0,250205.0,442.75,531025.0,168405.0
2024-11-12,429.0,518244.0,250503.0,440.0,546859.0,170400.0
2024-11-13,426.0,478864.0,235165.0,437.0,579340.0,172933.0
2024-11-14,418.75,455774.0,292267.0,430.0,592033.0,190127.0
2024-11-15,423.75,438710.0,218570.0,435.0,608802.0,149876.0
2024-11-18,428.75,413176.0,190964.0,439.0,620186.0,149251.0
2024-11-19,427.25,385585.0,215160.0,437.0,638444.0,165885.0
2024-11-20,430.25,361594.0,224875.0,440.0,658108.0,184194.0
2024-11-21,427.0,326876.0,187445.0,436.0,672414.0,184039.0
2024-11-22,426.0,267939.0,159873.0,435.25,695076.0,175792.0
2024-11-25,424.75,174062.0,226269.0,433.0,717989.0,271395.0
2024-11-26,419.5,89422.0,210241.0,427.5,752049.0,323713.0
2024-11-27,414.5,17675.0,145009.0,427.75,789048.0,264979.0
2024-11-29,420.0,12409.0,7903.0,433.0,788186.0,124100.0
2024-12-02,424.0,9402.0,3895.0,433.0,785925.0,173212.0
2024-12-03,421.0,6416.0,4091.0,432.25,795460.0,150614.0
2024-12-04,420.0,4913.0,1723.0,429.75,791507.0,138433.0
2024-12-05,426.5,3579.0,2566.0,435.75,785976.0,164265.0
2024-12-06,425.0,2669.0,1372.0,439.75,800470.0,216789.0
2024-12-09,431.0,1603.0,1586.0,441.0,798843.0,228237.0
2024-12-10,438.0,657.0,1685.0,448.5,804784.0,296082.0
2024-12-11,435.25,319.0,570.0,447.75,807644.0,265284.0
2024-12-12,421.5,189.0,334.0,443.5,801600.0,224320.0
2024-12-13,,43.0,17.0,442.25,793751.0,170867.0
2024-12-16,445.0,789079.0,157167.0,451.5,273269.0,42915.0
2024-12-17,443.5,778582.0,164416.0,449.75,274326.0,51033.0
2024-12-18,437.5,773388.0,176178.0,443.75,275616.0,44396.0
2024-12-19,440.25,775208.0,182519.0,446.0,276478.0,54082.0
2024-12-20,446.0,773714.0,191422.0,451.25,274442.0,47534.0
2024-12-23,447.5,773308.0,132878.0,453.0,276236.0,38337.0
2024-12-24,448.25,765553.0,88153.0,453.0,275634.0,42256.0
2024-12-26,453.5,765265.0,176165.0,457.5,280183.0,48769.0
2024-12-27,453.5,749899.0,162024.0,460.75,290183.0,53865.0
2024-12-30,452.5,743912.0,217069.0,460.0,294749.0,71065.0
2024-12-31,458.25,746247.0,172882.0,465.75,300407.0,53677.0
2025-01-02,459.5,743840.0,163449.0,467.0,304171.0,55292.0
2025-01-03,450.75,726805.0,199340.0,458.25,303542.0,45256.0
2025-01-06,456.5,720713.0,227403.0,464.25,316130.0,74520.0
2025-01-07,458.0,718953.0,211629.0,465.0,319031.0,67746.0
2025-01-08,453.75,706036.0,192588.0,462.0,332705.0,87037.0
2025-01-09,456.25,696482.0,157712.0,465.0,333996.0,66201.0
2025-01-10,470.5,725603.0,467086.0,479.0,356926.0,209013.0
2025-01-13,475.75,724076.0,376883.0,485.75,380066.0,183530.0
2025-01-14,474.25,717966.0,278017.0,484.25,394637.0,131176.0
2025-01-15,478.75,722959.0,218140.0,488.0,401241.0,99883.0
2025-01-16,474.5,723691.0,209824.0,482.5,404511.0,86161.0
2025-01-17,484.25,734986.0,305007.0,493.0,425406.0,157985.0
2025-01-21,489.5,731108.0,295105.0,499.0,441569.0,124155.0
2025-01-22,484.25,730560.0,264538.0,493.5,445933.0,116651.0
2025-01-23,489.0,739097.0,250550.0,498.5,463172.0,118837.0
2025-01-24,485.75,704672.0,208959.0,495.75,469160.0,97323.0
2025-01-27,482.25,693686.0,216234.0,492.5,478214.0,83981.0
2025-01-28,485.0,688017.0,225855.0,495.5,491257.0,98934.0
2025-01-29,495.75,699507.0,277207.0,506.0,503185.0,129134.0
2025-01-30,490.0,696397.0,218110.0,501.75,519219.0,102614.0
2025-01-31,482.5,680248.0,318483.0,492.0,516787.0,151879.0
2025-02-03,488.0,666145.0,322166.0,499.0,518311.0,158846.0
2025-02-04,493.75,654135.0,279780.0,504.0,526984.0,167842.0
2025-02-05,493.0,640625.0,226004.0,504.25,533339.0,126818.0
2025-02-06,495.5,607712.0,299134.0,507.5,545245.0,203499.0
2025-02-07,487.5,553885.0,287303.0,501.0,574798.0,197726.0
2025-02-10,491.75,519665.0,250904.0,504.25,605648.0,173332.0
2025-02-11,483.75,467202.0,311257.0,498.0,635605.0,222792.0
2025-02-12,490.5,420862.0,271391.0,504.0,674346.0,190528.0
2025-02-13,493.0,384127.0,269316.0,505.25,707836.0,211061.0
2025-02-14,496.5,369697.0,195600.0,508.25,726295.0,160764.0
2025-02-18,501.75,345971.0,238775.0,515.0,752766.0,173575.0
2025-02-19,497.5,297547.0,210080.0,512.0,787861.0,185421.0
2025-02-20,497.75,265543.0,163804.0,511.5,803214.0,167194.0
2025-02-21,490.5,166183.0,168137.0,505.0,805571.0,225966.0
2025-02-24,483.0,119591.0,189315.0,497.25,818765.0,280980.0
2025-02-25,480.25,77419.0,116438.0,494.75,814449.0,233372.0
2025-02-26,478.25,46457.0,101750.0,493.5,823658.0,221417.0
2025-02-27,464.75,8313.0,86413.0,481.0,833922.0,323813.0
2025-02-28,453.0,4482.0,7600.0,469.5,834087.0,268768.0
2025-03-03,437.75,2787.0,3364.0,456.5,807222.0,353207.0
2025-03-04,435.0,1901.0,2273.0,452.25,792062.0,391274.0
2025-03-05,431.0,1460.0,1169.0,456.5,773488.0,277827.0
2025-03-06,444.0,885.0,668.0,464.0,756635.0,313858.0
2025-03-07,445.0,682.0,311.0,469.5,748076.0,170217.0
2025-03-10,449.5,335.0,479.0,472.0,729182.0,158427.0
2025-03-11,451.0,297.0,76.0,469.0,723465.0,189880.0
2025-03-12,446.0,132.0,233.0,461.5,721958.0,231919.0
2025-03-13,425.0,70.0,101.0,464.0,718058.0,189221.0
2025-03-14,,68.0,32.0,458.5,698506.0,242039.0
2025-03-17,460.75,684690.0,180875.0,469.5,454484.0,98696.0
2025-03-18,458.25,673772.0,177170.0,466.75,460139.0,94661.0
2025-03-19,462.25,663462.0,185225.0,469.25,459452.0,98580.0
2025-03-20,467.5,658785.0,219751.0,474.0,465624.0,133221.0
2025-03-21,463.0,656332.0,182427.0,470.5,480310.0,108350.0
2025-03-24,464.0,650835.0,125182.0,471.5,484235.0,67046.0
2025-03-25,458.75,652322.0,148189.0,466.0,490780.0,96901.0
2025-03-26,451.5,645623.0,154487.0,459.0,497311.0,84966.0
2025-03-27,450.0,646262.0,170192.0,458.0,505044.0,126025.0
2025-03-28,453.0,623072.0,206960.0,460.0,523746.0,163002.0
2025-03-31,457.5,619538.0,282804.0,464.0,551585.0,216324.0
2025-04-01,460.25,607630.0,179571.0,467.0,557388.0,126856.0
2025-04-02,457.25,601505.0,159591.0,464.5,569169.0,107473.0
2025-04-03,458.0,579860.0,203152.0,465.5,577802.0,139283.0
2025-04-04,460.25,562971.0,212888.0,466.25,580622.0,126896.0
2025-04-07,464.75,515571.0,216782.0,468.0,587793.0,140908.0
2025-04-08,468.5,475642.0,255177.0,474.25,608680.0,206915.0
2025-04-09,473.25,446751.0,257173.0,479.5,618144.0,200946.0
2025-04-10,482.0,405090.0,326270.0,487.0,578804.0,333680.0
2025-04-11,489.0,355026.0,284335.0,496.0,612526.0,275411.0
2025-04-14,485.0,338513.0,201393.0,492.0,635751.0,188941.0
2025-04-15,480.75,313243.0,178411.0,488.75,647520.0,189549.0
2025-04-16,483.75,293755.0,136221.0,491.0,651145.0,142357.0
2025-04-17,483.0,279832.0,117566.0,490.0,660700.0,115218.0
2025-04-21,482.0,261497.0,128840.0,490.0,666016.0,132427.0
2025-04-22,475.25,240636.0,152079.0,483.0,667834.0,162010.0
2025-04-23,472.0,213016.0,147853.0,479.5,674953.0,165328.0
2025-04-24,477.0,176861.0,146915.0,483.25,672170.0,183145.0
2025-04-25,477.0,120641.0,129454.0,484.25,671411.0,172391.0
2025-04-28,475.0,55681.0,176588.0,482.5,689553.0,281192.0
2025-04-29,462.0,10534.0,100359.0,470.5,677764.0,318620.0
2025-04-30,462.5,5076.0,10991.0,475.25,665212.0,196430.0
2025-05-01,464.25,3513.0,3008.0,472.25,666763.0,163168.0
2025-05-02,459.0,1966.0,2624.0,469.0,665836.0,163656.0
2025-05-05,442.5,1201.0,1098.0,454.5,676223.0,270570.0
2025-05-06,442.5,957.0,466.0,456.0,668587.0,218024.0
2025-05-07,439.5,725.0,617.0,449.75,674660.0,248109.0
2025-05-08,425.0,500.0,438.0,448.75,678978.0,256171.0
2025-05-09,425.0,324.0,240.0,449.5,674777.0,179566.0
2025-05-12,422.0,228.0,205.0,447.5,670475.0,249867.0
2025-05-13,422.0,110.0,66.0,443.0,674385.0,241737.0
2025-05-14,,76.0,44.0,445.0,675892.0,177064.0
2025-05-15,448.0,679315.0,191182.0,425.0,310899.0,78515.0
2025-05-16,443.25,682405.0,173410.0,420.75,317870.0,87124.0
2025-05-19,447.25,687629.0,179623.0,426.75,324632.0,71629.0
2025-05-20,454.5,679970.0,194894.0,435.25,326447.0,89154.0
2025-05-21,459.75,676564.0,201425.0,441.75,328023.0,79331.0
2025-05-22,462.75,669733.0,192800.0,441.0,328983.0,71803.0
2025-05-23,459.25,669855.0,167356.0,437.25,331551.0,70787.0
2025-05-27,458.25,663164.0,153148.0,432.75,335785.0,53721.0
2025-05-28,450.75,663834.0,196402.0,430.0,342895.0,91024.0
2025-05-29,447.0,651774.0,157586.0,427.25,348687.0,52939.0
2025-05-30,444.0,644804.0,140113.0,423.75,351813.0,78834.0
2025-06-02,438.25,633846.0,211154.0,420.0,352455.0,87669.0
2025-06-03,438.5,631008.0,209493.0,423.75,365885.0,91583.0
2025-06-04,438.25,618917.0,220751.0,427.5,370737.0,108753.0
2025-06-05,438.0,602011.0,199450.0,430.75,378433.0,127453.0
2025-06-06,442.0,568794.0,229798.0,433.0,387154.0,154725.0
2025-06-09,433.5,531803.0,228598.0,422.75,402508.0,158917.0
2025-06-10,438.75,488572.0,245097.0,424.75,413379.0,165595.0
2025-06-11,436.25,456412.0,201677.0,425.0,432306.0,126178.0
2025-06-12,438.25,420160.0,190442.0,426.0,458177.0,130969.0
2025-06-13,444.25,391830.0,179124.0,428.5,469594.0,104075.0
2025-06-16,435.0,361355.0,177619.0,420.0,480762.0,106249.0
2025-06-17,431.75,322271.0,231168.0,424.25,501578.0,151154.0
2025-06-18,432.5,287534.0,225878.0,428.5,520033.0,154947.0
2025-06-20,428.75,245013.0,189743.0,425.5,526403.0,125508.0
2025-06-23,419.0,199288.0,197265.0,417.5,542587.0,165835.0
2025-06-24,415.0,158136.0,192057.0,412.0,566978.0,185361.0
2025-06-25,410.0,110852.0,144137.0,405.25,583352.0,192101.0
2025-06-26,408.0,61017.0,159014.0,404.0,600733.0,205559.0
2025-06-27,414.75,11135.0,106238.0,411.5,620155.0,189078.0
2025-06-30,422.0,4795.0,12555.0,409.0,620261.0,161235.0
2025-07-01,415.0,3641.0,4103.0,406.0,621498.0,147773.0
2025-07-02,430.0,2173.0,3639.0,417.5,617613.0,165858.0
2025-07-03,427.0,1362.0,1493.0,420.5,611705.0,153367.0
2025-07-07,415.0,997.0,709.0,403.75,601656.0,163226.0
2025-07-08,407.0,718.0,573.0,398.25,598367.0,199608.0
2025-07-09,412.5,486.0,349.0,399.25,587265.0,177946.0
2025-07-10,407.25,186.0,571.0,399.0,576999.0,132798.0
2025-07-11,411.75,98.0,315.0,396.0,566189.0,145838.0
2025-07-14,,29.0,76.0,400.25,563411.0,185262.0
2025-07-15,400.25,551764.0,182568.0,419.0,607106.0,210298.0
2025-07-16,405.0,550700.0,163241.0,424.25,606235.0,186715.0
2025-07-17,401.25,547121.0,103691.0,420.75,602096.0,122209.0
2025-07-18,408.25,549256.0,127464.0,427.75,605616.0,156897.0
2025-07-21,404.25,550384.0,112066.0,422.25,602025.0,137079.0
2025-07-22,399.25,553582.0,114958.0,417.5,611485.0,121714.0
2025-07-23,398.75,560074.0,92982.0,417.25,617561.0,95249.0
2025-07-24,401.5,561416.0,111447.0,420.25,624247.0,119505.0
2025-07-25,399.5,572810.0,97166.0,418.75,626580.0,92307.0
2025-07-28,393.0,561180.0,141670.0,413.25,635882.0,160905.0
2025-07-29,389.0,561408.0,169994.0,410.75,652976.0,209242.0
2025-07-30,391.5,550024.0,132091.0,412.0,659207.0,148306.0
2025-07-31,394.0,544779.0,124175.0,413.5,669939.0,167472.0
2025-08-01,389.25,547532.0,111475.0,410.75,671118.0,137743.0
2025-08-04,387.0,532079.0,133486.0,407.25,677416.0,165950.0
2025-08-05,380.5,541509.0,166267.0,402.0,682821.0,205896.0
2025-08-06,380.0,527913.0,151730.0,401.25,681657.0,188249.0
2025-08-07,384.0,496158.0,154983.0,407.0,691777.0,209898.0
2025-08-08,382.75,453518.0,174531.0,405.5,714292.0,218129.0
2025-08-11,384.75,408077.0,180486.0,407.5,719646.0,222153.0
2025-08-12,371.5,358517.0,252732.0,394.0,757435.0,418565.0
2025-08-13,372.75,325989.0,167774.0,396.75,788739.0,249115.0
2025-08-14,376.0,303212.0,112000.0,398.25,797139.0,186631.0
2025-08-15,383.5,293035.0,129521.0,405.25,797828.0,202741.0
2025-08-18,382.75,281768.0,104730.0,406.25,815847.0,167859.0
2025-08-19,379.0,264679.0,79845.0,402.75,819067.0,141707.0
2025-08-20,380.0,241826.0,109776.0,404.0,819974.0,143806.0
2025-08-21,387.5,224194.0,116898.0,412.0,833839.0,256769.0
2025-08-22,388.25,166237.0,108358.0,411.25,832390.0,180162.0
2025-08-25,389.25,128240.0,123992.0,412.0,834884.0,195064.0
2025-08-26,387.0,80835.0,170218.0,409.25,838348.0,266957.0
2025-08-27,381.75,45810.0,108482.0,406.0,854543.0,204078.0
2025-08-28,385.0,6606.0,81216.0,410.5,874978.0,208709.0
2025-08-29,399.0,3227.0,7520.0,419.5,871220.0,277558.0
2025-09-02,382.5,2207.0,1546.0,422.75,870263.0,246406.0
2025-09-03,397.75,1484.0,1025.0,417.75,861943.0,187053.0
2025-09-04,399.0,759.0,863.0,420.0,859314.0,153762.0
2025-09-05,380.0,618.0,417.0,417.5,852452.0,166147.0
2025-09-08,380.0,327.0,549.0,421.25,848697.0,133439.0
2025-09-09,401.0,265.0,146.0,419.5,849058.0,116928.0
2025-09-10,380.0,227.0,57.0,417.0,847269.0,98507.0
2025-09-11,376.0,52.0,120.0,419.75,851601.0,138704.0
2025-09-12,,36.0,37.0,427.25,849543.0,363844.0
2025-09-15,423.25,832723.0,192792.0,441.0,292165.0,47758.0
2025-09-16,428.5,840309.0,178779.0,446.25,298059.0,48310.0
2025-09-17,426.75,842604.0,146851.0,444.5,297580.0,54777.0
2025-09-18,424.0,835078.0,113263.0,441.75,300309.0,34380.0
2025-09-19,424.0,834005.0,162409.0,441.25,305612.0,50971.0
2025-09-22,421.75,823431.0,189769.0,438.75,302836.0,57003.0
