date,s1_bid,s1_oi,s1_vol,s2_bid,s2_oi,s2_vol
2023-12-19,1313.0,110260.0,136922.0,1322.25,267542.0,127196.0
2023-12-20,1308.0,85132.0,101196.0,1315.75,261791.0,121941.0
2023-12-21,1297.0,73416.0,71637.0,1301.25,269127.0,98809.0
2023-12-22,1297.0,57399.0,52365.0,1305.5,270679.0,82295.0
2023-12-26,1300.0,40303.0,34317.0,1317.0,271990.0,73156.0
2023-12-27,1316.0,24271.0,37407.0,1319.25,276952.0,81921.0
2023-12-28,1305.25,8231.0,23869.0,1311.25,284897.0,90198.0
2023-12-29,1292.0,4526.0,6682.0,1297.0,289047.0,83912.0
2024-01-02,1260.25,2738.0,2675.0,1273.0,293134.0,120524.0
2024-01-03,1260.25,1857.0,2363.0,1276.5,289776.0,101043.0
2024-01-04,1256.0,1512.0,353.0,1266.5,290914.0,90810.0
2024-01-05,1244.75,920.0,1000.0,1256.0,291770.0,89364.0
2024-01-08,,745.0,255.0,1244.0,295155.0,122347.0
2024-01-09,,575.0,158.0,1247.75,294856.0,109857.0
2024-01-10,,470.0,307.0,1235.25,300696.0,111664.0
2024-01-11,,99.0,220.0,1235.75,297261.0,112166.0
2024-01-12,,79.0,91.0,1224.0,294702.0,237245.0
2024-01-16,1227.0,297053.0,140122.0,1239.0,153640.0,53381.0
2024-01-17,1205.0,301985.0,138322.0,1216.25,155457.0,53006.0
2024-01-18,1213.0,298811.0,112771.0,1223.0,161030.0,47402.0
2024-01-19,1212.75,302323.0,96455.0,1223.0,164370.0,47199.0
2024-01-22,1223.0,307884.0,94437.0,1232.25,170084.0,39810.0
2024-01-23,1237.5,309416.0,107718.0,1246.25,173034.0,49423.0
2024-01-24,1240.0,309536.0,130579.0,1245.0,174326.0,61451.0
2024-01-25,1223.0,306288.0,138526.0,1229.0,173135.0,63343.0
2024-01-26,1208.5,305640.0,112232.0,1215.0,170841.0,47352.0
2024-01-29,1192.0,306698.0,160776.0,1203.5,179399.0,91499.0
2024-01-30,1220.0,307744.0,133600.0,1227.75,182662.0,66484.0
2024-01-31,1222.0,301792.0,131031.0,1232.25,180657.0,62166.0
2024-02-01,1202.75,301774.0,117651.0,1213.0,187093.0,58113.0
2024-02-02,1187.75,297694.0,101687.0,1197.5,191493.0,51654.0
2024-02-05,1196.0,296638.0,133159.0,1204.25,198575.0,71101.0
2024-02-06,1198.75,288473.0,104104.0,1208.0,206206.0,67125.0
2024-02-07,1187.75,269491.0,137235.0,1197.5,217570.0,89086.0
2024-02-08,1193.75,253964.0,165204.0,1201.0,231449.0,111672.0
2024-02-09,1183.0,240205.0,120117.0,1190.0,239441.0,85814.0
2024-02-12,1191.75,224884.0,114463.0,1196.75,253052.0,82085.0
2024-02-13,1186.0,200440.0,132884.0,1192.0,272681.0,101073.0
2024-02-14,1167.5,191646.0,128628.0,1175.25,289289.0,98517.0
2024-02-15,1162.75,183945.0,135571.0,1165.0,300479.0,102716.0
2024-02-16,1171.75,178758.0,99941.0,1176.0,306906.0,88368.0
2024-02-20,1178.75,169009.0,145020.0,1184.0,311617.0,104278.0
2024-02-21,1159.75,153975.0,113652.0,1164.25,318564.0,112813.0
2024-02-22,1147.0,133403.0,136672.0,1152.5,320350.0,143433.0
2024-02-23,1133.0,88340.0,125088.0,1141.25,331820.0,167462.0
2024-02-26,1133.25,51561.0,98731.0,1142.75,335584.0,161757.0
2024-02-27,1131.0,21446.0,79533.0,1141.75,339612.0,173774.0
2024-02-28,1121.0,3667.0,37481.0,1145.25,345060.0,129923.0
2024-02-29,1118.0,2203.0,4459.0,1138.0,342426.0,142367.0
2024-03-01,1118.0,1617.0,763.0,1149.5,340916.0,104105.0
2024-03-04,1118.0,1137.0,404.0,1155.0,338263.0,112791.0
2024-03-05,1128.0,781.0,1080.0,1149.0,344165.0,120022.0
2024-03-06,1128.0,484.0,287.0,1148.0,347516.0,102488.0
2024-03-07,1128.0,289.0,443.0,1165.75,349012.0,146027.0
2024-03-08,1100.0,139.0,199.0,1182.5,346116.0,192517.0
2024-03-11,1100.0,67.0,42.0,1179.0,344224.0,129942.0
2024-03-12,1100.0,52.0,73.0,1192.0,344778.0,143451.0
2024-03-13,1100.0,46.0,24.0,1195.75,343586.0,127499.0
2024-03-14,,38.0,66.0,1194.0,341709.0,164064.0
2024-03-15,1198.0,345700.0,117888.0,1212.5,193807.0,58236.0
2024-03-18,1189.0,341101.0,97550.0,1202.5,194695.0,43328.0
2024-03-19,1185.75,341141.0,103620.0,1200.25,201062.0,57441.0
2024-03-20,1205.0,339774.0,161255.0,1223.0,200862.0,81197.0
2024-03-21,1211.75,337721.0,150049.0,1224.5,207208.0,72922.0
2024-03-22,1191.75,336008.0,121895.0,1204.75,209887.0,54941.0
2024-03-25,1206.0,332029.0,106767.0,1220.25,210607.0,56442.0
2024-03-26,1198.0,333133.0,119009.0,1211.25,215565.0,69388.0
2024-03-27,1191.0,329008.0,104399.0,1206.5,215782.0,61058.0
2024-03-28,1191.0,326585.0,160360.0,1205.25,223142.0,92979.0
2024-04-01,1185.0,320353.0,104397.0,1199.75,230158.0,68993.0
2024-04-02,1175.0,321515.0,173481.0,1188.5,234798.0,102108.0
2024-04-03,1182.25,312148.0,160346.0,1195.25,240353.0,102991.0
2024-04-04,1180.0,311432.0,119935.0,1192.25,244492.0,77082.0
2024-04-05,1186.25,301305.0,162613.0,1197.5,254285.0,107538.0
2024-04-08,1181.0,287416.0,159389.0,1193.75,260683.0,116540.0
2024-04-09,1174.0,272287.0,167029.0,1188.0,277453.0,98489.0
2024-04-10,1163.75,263607.0,156535.0,1177.75,286733.0,109723.0
2024-04-11,1159.0,246200.0,163734.0,1172.75,309151.0,119984.0
2024-04-12,1172.75,236195.0,160130.0,1185.0,319738.0,116205.0
2024-04-15,1158.0,226026.0,134465.0,1171.0,328761.0,89743.0
2024-04-16,1144.75,214649.0,148376.0,1160.5,343893.0,125405.0
2024-04-17,1149.0,199361.0,104230.0,1163.5,351205.0,90616.0
2024-04-18,1133.5,181974.0,109349.0,1148.25,356022.0,113387.0
2024-04-19,1150.0,164514.0,124590.0,1164.75,366200.0,136568.0
2024-04-22,1160.5,146013.0,107395.0,1176.5,370508.0,151665.0
2024-04-23,1166.25,119682.0,112266.0,1181.0,368742.0,144321.0
2024-04-24,1165.5,100123.0,92302.0,1177.25,373436.0,155917.0
2024-04-25,1161.25,78428.0,106684.0,1179.75,369674.0,173908.0
2024-04-26,1153.0,40350.0,78879.0,1177.25,368310.0,136038.0
2024-04-29,1161.0,7139.0,58269.0,1180.25,378697.0,173726.0
2024-04-30,1146.0,3199.0,5743.0,1162.25,380807.0,153691.0
2024-05-01,1141.0,1651.0,3404.0,1169.5,387079.0,88675.0
2024-05-02,1190.0,996.0,2408.0,1199.0,396742.0,189776.0
2024-05-03,1155.0,603.0,711.0,1215.0,388687.0,166937.0
2024-05-06,1155.0,193.0,486.0,1244.75,378455.0,227964.0
2024-05-07,1228.0,180.0,51.0,1244.75,369720.0,189975.0
2024-05-08,1196.5,175.0,87.0,1227.75,359838.0,151411.0
2024-05-09,1128.0,125.0,66.0,1209.75,350114.0,151107.0
2024-05-10,1128.0,48.0,82.0,1219.0,353089.0,149162.0
2024-05-13,1128.0,1.0,6.0,1219.0,351526.0,132053.0
2024-05-14,,6.0,7.0,1214.25,348960.0,115517.0
2024-05-15,1213.75,348098.0,124938.0,1216.75,45914.0,18771.0
2024-05-16,1216.0,348789.0,99241.0,1216.75,45562.0,19974.0
2024-05-17,1226.75,359915.0,133101.0,1224.75,47144.0,27821.0
2024-05-20,1247.0,369515.0,171388.0,1241.75,46877.0,24160.0
2024-05-21,1235.0,356220.0,126275.0,1234.0,47028.0,20897.0
2024-05-22,1246.25,358194.0,125072.0,1244.25,48011.0,16984.0
2024-05-23,1239.0,351782.0,136099.0,1237.0,50620.0,19727.0
2024-05-24,1248.0,346561.0,107257.0,1245.75,52590.0,18389.0
2024-05-28,1229.75,334644.0,140138.0,1229.5,54570.0,28283.0
2024-05-29,1213.0,329868.0,123723.0,1212.75,58921.0,31623.0
2024-05-30,1209.75,324895.0,107751.0,1208.0,61175.0,22690.0
2024-05-31,1204.5,323027.0,106393.0,1203.0,63423.0,22343.0
2024-06-03,1184.5,322988.0,119994.0,1180.75,66693.0,26305.0
2024-06-04,1179.0,322485.0,145530.0,1177.25,70077.0,38565.0
2024-06-05,1176.25,324395.0,154196.0,1173.25,70938.0,44014.0
2024-06-06,1199.5,316110.0,162161.0,1193.0,70905.0,39317.0
2024-06-07,1177.0,294656.0,175688.0,1175.75,72945.0,36306.0
2024-06-10,1187.5,275580.0,139377.0,1181.75,74704.0,31912.0
2024-06-11,1177.5,248806.0,160774.0,1170.5,71595.0,51140.0
2024-06-12,1177.0,226309.0,161099.0,1166.5,71326.0,39997.0
2024-06-13,1188.25,212320.0,149824.0,1177.0,69446.0,45337.0
2024-06-14,1178.0,186256.0,132144.0,1167.0,73265.0,48340.0
2024-06-17,1158.0,173530.0,138815.0,1146.0,77809.0,42694.0
2024-06-18,1172.5,150873.0,148950.0,1155.75,78758.0,46045.0
2024-06-20,1156.0,129084.0,146080.0,1140.0,81284.0,51723.0
2024-06-21,1160.5,88578.0,111374.0,1146.5,83803.0,42363.0
2024-06-24,1174.0,65387.0,88889.0,1159.0,84991.0,53704.0
2024-06-25,1162.25,45486.0,83116.0,1145.25,88342.0,58517.0
2024-06-26,1160.0,23013.0,67870.0,1140.0,93339.0,61195.0
2024-06-27,1153.0,6230.0,32512.0,1136.0,93836.0,69745.0
2024-06-28,1145.0,3932.0,4183.0,1134.5,94199.0,53291.0
2024-07-01,1156.25,3154.0,1313.0,1145.25,94582.0,38670.0
2024-07-02,1162.0,2705.0,1375.0,1149.5,96611.0,44354.0
2024-07-03,1149.0,2151.0,924.0,1157.0,96986.0,36947.0
2024-07-05,1160.0,1596.0,812.0,1166.75,96488.0,30597.0
2024-07-08,1149.0,903.0,985.0,1149.0,94496.0,38239.0
2024-07-09,1150.0,426.0,839.0,1128.75,95208.0,43808.0
2024-07-10,1137.0,354.0,698.0,1111.75,93665.0,38843.0
2024-07-11,,276.0,108.0,1117.0,92338.0,35515.0
2024-07-12,,32.0,107.0,1102.0,90503.0,41399.0
2024-07-15,1075.25,86839.0,35655.0,1032.5,51266.0,21082.0
2024-07-16,1090.0,82899.0,37408.0,1038.25,52685.0,24438.0
2024-07-17,1097.0,81380.0,41677.0,1039.25,56679.0,29349.0
2024-07-18,1098.5,75328.0,35569.0,1041.25,57537.0,25582.0
2024-07-19,1095.5,73796.0,25658.0,1035.75,59988.0,22071.0
2024-07-22,1118.0,70213.0,40798.0,1065.25,57834.0,26329.0
2024-07-23,1115.75,64760.0,51623.0,1071.25,59019.0,31847.0
2024-07-24,1110.0,60768.0,34547.0,1059.25,59847.0,23863.0
2024-07-25,1114.75,52613.0,38157.0,1073.75,59377.0,29415.0
2024-07-26,1073.0,28037.0,61437.0,1039.5,60447.0,39482.0
2024-07-29,1054.75,10281.0,37618.0,1030.75,61304.0,45896.0
2024-07-30,1025.0,2727.0,16709.0,1009.5,62308.0,33254.0
2024-07-31,1030.0,1765.0,2651.0,1014.5,62626.0,27893.0
2024-08-01,1005.0,1098.0,1384.0,1008.0,64244.0,34648.0
2024-08-02,1005.0,802.0,633.0,1019.5,64727.0,16739.0
2024-08-05,1005.0,754.0,64.0,1032.0,64436.0,24349.0
2024-08-06,1005.0,204.0,694.0,1014.5,64340.0,23487.0
2024-08-07,1010.0,143.0,195.0,1005.75,63421.0,15475.0
2024-08-08,,51.0,172.0,993.0,61932.0,22922.0
2024-08-09,,44.0,24.0,987.25,60162.0,15037.0
2024-08-12,,12.0,12.0,972.5,58410.0,26841.0
2024-08-13,,3.0,19.0,945.75,58323.0,20096.0
2024-08-14,,3.0,4.0,952.75,55739.0,15972.0
2024-08-15,950.25,51801.0,15039.0,967.75,423640.0,103452.0
2024-08-16,937.25,49948.0,17420.0,955.25,426048.0,113164.0
2024-08-19,956.5,48238.0,15833.0,975.75,424942.0,117181.0
2024-08-20,958.0,46192.0,13630.0,975.75,424384.0,101176.0
2024-08-21,962.5,43340.0,12788.0,981.5,428729.0,98491.0
2024-08-22,941.0,38406.0,17660.0,961.25,431292.0,121768.0
2024-08-23,951.5,24697.0,16814.0,972.5,433699.0,101432.0
2024-08-26,960.0,17696.0,18427.0,980.0,431593.0,132492.0
2024-08-27,967.75,11450.0,13636.0,986.5,434417.0,132979.0
2024-08-28,953.25,7166.0,10273.0,976.25,436854.0,115847.0
2024-08-29,971.5,1921.0,10556.0,991.0,434994.0,129735.0
2024-08-30,975.25,1825.0,2055.0,998.75,435884.0,178214.0
2024-09-03,,969.0,518.0,1012.0,432300.0,184644.0
2024-09-04,,435.0,382.0,1020.0,424919.0,135599.0
2024-09-05,,244.0,309.0,1023.75,421039.0,133525.0
2024-09-06,,170.0,122.0,1005.0,424980.0,148215.0
2024-09-09,,113.0,69.0,1018.25,416302.0,117323.0
2024-09-10,,80.0,59.0,997.0,414208.0,134695.0
2024-09-11,,31.0,25.0,1001.0,411384.0,101592.0
2024-09-12,,6.0,4.0,1010.75,409190.0,151987.0
2024-09-13,,49.0,50.0,1006.0,409029.0,120065.0
2024-09-16,1003.75,408435.0,79098.0,1022.75,136659.0,19182.0
2024-09-17,1006.25,409280.0,80303.0,1026.0,142615.0,27898.0
2024-09-18,1015.0,406386.0,147447.0,1032.5,145881.0,36843.0
2024-09-19,1012.25,409122.0,116585.0,1030.5,149680.0,34139.0
2024-09-20,1013.0,407605.0,128091.0,1031.0,153398.0,34959.0
2024-09-23,1039.0,406338.0,220319.0,1056.0,156624.0,80357.0
2024-09-24,1042.5,399393.0,206134.0,1060.75,158908.0,68735.0
2024-09-25,1053.0,395116.0,175631.0,1070.5,159853.0,66736.0
2024-09-26,1039.75,392577.0,191090.0,1057.25,163171.0,53854.0
2024-09-27,1065.0,391190.0,237043.0,1082.75,165124.0,80412.0
2024-09-30,1056.0,387833.0,167653.0,1074.0,160077.0,64086.0
2024-10-01,1057.0,383722.0,165015.0,1073.75,162652.0,64373.0
2024-10-02,1054.25,381838.0,158797.0,1072.75,165856.0,54350.0
2024-10-03,1045.5,385087.0,126126.0,1064.0,169374.0,42061.0
2024-10-04,1036.5,388818.0,136658.0,1055.0,174617.0,44695.0
2024-10-07,1033.75,374017.0,170260.0,1052.0,181942.0,73525.0
2024-10-08,1015.25,353574.0,215735.0,1033.75,195070.0,103276.0
2024-10-09,1020.25,338579.0,185293.0,1037.75,210464.0,97706.0
2024-10-10,1014.0,324442.0,158953.0,1031.0,219204.0,98195.0
2024-10-11,1004.25,317048.0,213825.0,1021.0,236437.0,115491.0
2024-10-14,995.75,315440.0,165943.0,1011.5,249141.0,84598.0
2024-10-15,990.0,318930.0,239187.0,1004.75,254608.0,145041.0
2024-10-16,978.0,307414.0,247535.0,992.0,275019.0,159586.0
2024-10-17,989.25,288618.0,236377.0,998.5,282011.0,160549.0
2024-10-18,970.0,273766.0,229536.0,983.0,287274.0,154632.0
2024-10-21,980.0,250668.0,184725.0,988.75,295248.0,133301.0
2024-10-22,991.75,229931.0,185249.0,1000.5,300788.0,131972.0
2024-10-23,997.0,208789.0,157963.0,1004.75,308801.0,130438.0
2024-10-24,995.75,183748.0,190684.0,1004.75,311907.0,180125.0
2024-10-25,987.75,114956.0,143812.0,997.25,317331.0,158663.0
2024-10-28,974.75,74080.0,109011.0,987.0,326116.0,146860.0
2024-10-29,965.0,33702.0,82001.0,979.25,341566.0,162480.0
2024-10-30,970.0,5967.0,57700.0,991.75,350141.0,159633.0
2024-10-31,978.5,3904.0,7820.0,995.25,351017.0,107954.0
2024-11-01,979.0,2675.0,3051.0,994.25,351898.0,126134.0
2024-11-04,979.0,1436.0,1524.0,997.0,352118.0,104347.0
2024-11-05,985.0,1042.0,629.0,999.5,351026.0,101646.0
2024-11-06,992.0,837.0,391.0,1004.0,354389.0,208308.0
2024-11-07,1000.0,551.0,545.0,1025.25,358358.0,197073.0
2024-11-08,1001.0,335.0,427.0,1030.0,345003.0,253189.0
2024-11-11,1011.75,288.0,212.0,1022.0,337111.0,137395.0
2024-11-12,962.0,159.0,209.0,1011.5,341359.0,158851.0
2024-11-13,962.0,120.0,86.0,1005.75,348178.0,114151.0
2024-11-14,,9.0,75.0,987.75,349854.0,152378.0
2024-11-15,998.0,356660.0,140153.0,1008.25,238193.0,52485.0
2024-11-18,1009.5,356160.0,107221.0,1019.25,240923.0,40656.0
2024-11-19,998.25,355094.0,114559.0,1008.0,243227.0,48885.0
2024-11-20,990.75,353132.0,110520.0,999.0,245111.0,50524.0
2024-11-21,980.25,353896.0,145233.0,987.75,245544.0,74338.0
2024-11-22,985.75,352834.0,113875.0,992.25,247300.0,67125.0
2024-11-25,986.0,350173.0,100522.0,994.5,250126.0,42035.0
2024-11-26,983.0,342349.0,131739.0,993.5,254060.0,78793.0
2024-11-27,988.75,335633.0,134095.0,997.0,256919.0,79266.0
2024-11-29,990.5,335146.0,77392.0,997.0,257258.0,41450.0
2024-12-02,985.0,330595.0,124010.0,990.5,262014.0,67153.0
2024-12-03,991.0,332285.0,135065.0,997.25,268973.0,75330.0
2024-12-04,983.75,329113.0,113543.0,989.0,274609.0,56859.0
2024-12-05,993.25,326616.0,109222.0,998.5,277219.0,67455.0
2024-12-06,993.5,308231.0,150604.0,999.5,290147.0,113325.0
2024-12-09,989.0,290550.0,155123.0,995.25,293995.0,100166.0
2024-12-10,994.0,263435.0,162231.0,1000.0,308011.0,98530.0
2024-12-11,995.0,236863.0,177510.0,1002.5,325247.0,133242.0
2024-12-12,994.75,214960.0,178084.0,1002.5,345404.0,130368.0
2024-12-13,988.25,209365.0,97052.0,995.25,355760.0,72771.0
2024-12-16,982.0,192846.0,126195.0,986.0,366915.0,110510.0
2024-12-17,976.0,169017.0,170736.0,978.25,381383.0,142638.0
2024-12-18,951.0,152094.0,171410.0,953.25,391442.0,145026.0
2024-12-19,962.5,127227.0,170407.0,965.75,394742.0,166725.0
2024-12-20,969.0,111975.0,110119.0,979.0,396706.0,119531.0
2024-12-23,967.0,85804.0,73622.0,971.0,401541.0,105210.0
2024-12-24,971.0,76465.0,28802.0,979.25,396958.0,64012.0
2024-12-26,982.5,54165.0,70637.0,995.5,403341.0,135969.0
2024-12-27,977.5,31384.0,56059.0,989.75,409662.0,104442.0
2024-12-30,975.5,4523.0,39468.0,991.75,408169.0,140332.0
2024-12-31,981.0,2388.0,5238.0,1009.0,406116.0,142790.0
2025-01-02,995.0,1743.0,1299.0,1011.0,399449.0,129597.0
2025-01-03,965.0,919.0,912.0,991.25,394812.0,155028.0
2025-01-06,991.0,647.0,598.0,996.0,391955.0,135003.0
2025-01-07,982.75,516.0,265.0,996.5,383887.0,132275.0
2025-01-08,982.75,389.0,308.0,993.25,381681.0,115228.0
2025-01-09,981.0,287.0,168.0,995.75,383120.0,84880.0
2025-01-10,981.0,209.0,435.0,1024.5,381090.0,267972.0
2025-01-13,1043.0,149.0,202.0,1051.0,379065.0,229028.0
2025-01-14,,17.0,43.0,1046.0,366315.0,220603.0
2025-01-15,1042.0,366814.0,139448.0,1055.0,195635.0,58464.0
2025-01-16,1019.5,356859.0,162099.0,1031.5,199617.0,48319.0
2025-01-17,1034.0,358757.0,189419.0,1045.0,203799.0,84359.0
2025-01-21,1066.75,361410.0,215089.0,1077.25,204442.0,87674.0
2025-01-22,1056.25,349754.0,214743.0,1068.0,209225.0,87705.0
2025-01-23,1064.0,353290.0,148819.0,1076.0,212043.0,64498.0
2025-01-24,1054.0,341256.0,177241.0,1066.5,215375.0,83427.0
2025-01-27,1045.0,336044.0,127356.0,1059.0,214492.0,57211.0
2025-01-28,1045.0,330417.0,129003.0,1059.75,218726.0,66359.0
2025-01-29,1059.0,329617.0,128051.0,1074.0,225524.0,73589.0
2025-01-30,1043.5,322238.0,135406.0,1060.25,229572.0,66718.0
2025-01-31,1042.25,318925.0,154522.0,1052.0,230305.0,86551.0
2025-02-03,1056.0,316850.0,164396.0,1070.0,236066.0,80757.0
2025-02-04,1074.0,318340.0,182908.0,1086.25,238106.0,99660.0
2025-02-05,1057.5,303782.0,166300.0,1073.75,243582.0,86784.0
2025-02-06,1061.0,301839.0,129164.0,1076.0,253362.0,74953.0
2025-02-07,1048.0,283825.0,154226.0,1064.5,267123.0,108636.0
2025-02-10,1049.0,272524.0,128319.0,1064.75,281063.0,84282.0
2025-02-11,1043.25,255936.0,149758.0,1060.25,296824.0,101365.0
2025-02-12,1028.0,228252.0,171577.0,1045.75,308733.0,116823.0
2025-02-13,1029.0,209887.0,147392.0,1046.25,321929.0,118588.0
2025-02-14,1036.5,196155.0,120772.0,1053.0,331615.0,96184.0
2025-02-18,1037.75,184314.0,123334.0,1054.5,343112.0,94601.0
2025-02-19,1032.0,159234.0,133961.0,1048.75,351925.0,117494.0
2025-02-20,1044.0,149910.0,112590.0,1061.25,359337.0,119015.0
2025-02-21,1040.0,115893.0,96118.0,1056.75,364010.0,111687.0
2025-02-24,1029.0,86743.0,101531.0,1048.0,375003.0,129312.0
2025-02-25,1030.75,52654.0,117588.0,1048.25,376565.0,177722.0
2025-02-26,1023.0,25092.0,74754.0,1041.0,373502.0,144042.0
2025-02-27,1020.5,3647.0,37040.0,1037.5,375245.0,153275.0
2025-02-28,1015.0,2674.0,1753.0,1025.0,385864.0,118837.0
2025-03-03,995.25,1536.0,2052.0,1011.0,389146.0,154480.0
2025-03-04,975.0,996.0,928.0,1000.0,389016.0,211927.0
2025-03-05,978.5,832.0,276.0,1011.75,388425.0,159722.0
2025-03-06,978.5,394.0,416.0,1027.25,382968.0,192141.0
2025-03-07,975.0,358.0,112.0,1025.0,378303.0,110547.0
2025-03-10,995.0,192.0,89.0,1013.25,380057.0,105502.0
2025-03-11,975.0,180.0,66.0,1009.0,376884.0,101557.0
2025-03-12,975.0,109.0,39.0,1001.25,378950.0,130716.0
2025-03-13,975.0,31.0,33.0,1009.0,375934.0,114617.0
2025-03-14,,3.0,3.0,1016.75,374281.0,101125.0
2025-03-17,1014.5,373220.0,80925.0,1028.75,203350.0,36129.0
2025-03-18,1012.0,375706.0,100675.0,1026.0,205692.0,49607.0
2025-03-19,1008.0,380565.0,124450.0,1021.5,210634.0,67114.0
2025-03-20,1013.0,388367.0,117385.0,1025.75,214705.0,60707.0
2025-03-21,1009.5,378716.0,101376.0,1021.5,215145.0,56282.0
2025-03-24,1006.5,378001.0,88648.0,1019.0,216538.0,51427.0
2025-03-25,1002.25,375352.0,99523.0,1016.0,214981.0,55365.0
2025-03-26,1000.5,365789.0,103851.0,1015.0,216979.0,61476.0
2025-03-27,1014.5,363463.0,111192.0,1030.0,218460.0,56328.0
2025-03-28,1022.0,357552.0,120885.0,1036.5,224705.0,81964.0
2025-03-31,1013.75,348223.0,160036.0,1027.5,239982.0,100570.0
2025-04-01,1031.75,337966.0,167012.0,1047.5,238916.0,113831.0
2025-04-02,1029.0,331666.0,129992.0,1044.5,246849.0,73005.0
2025-04-03,1012.0,329222.0,169499.0,1026.25,246781.0,109755.0
2025-04-04,977.75,335041.0,269757.0,990.5,257049.0,187287.0
2025-04-07,983.0,303201.0,272593.0,998.0,269875.0,186460.0
2025-04-08,991.75,282050.0,216115.0,1003.0,279409.0,196109.0
2025-04-09,1011.0,251821.0,205523.0,1020.0,291016.0,175037.0
2025-04-10,1022.75,231794.0,192962.0,1034.75,295151.0,161619.0
2025-04-11,1042.25,196209.0,191945.0,1053.0,308778.0,158662.0
2025-04-14,1041.0,190661.0,117322.0,1048.75,306226.0,106802.0
2025-04-15,1036.0,178546.0,126985.0,1045.0,310277.0,113177.0
2025-04-16,1037.5,160082.0,113594.0,1049.0,320305.0,113328.0
2025-04-17,1035.5,153408.0,88269.0,1047.0,324520.0,89045.0
2025-04-21,1029.0,145365.0,56324.0,1041.25,334956.0,71977.0
2025-04-22,1035.0,127964.0,78848.0,1046.0,342898.0,94806.0
2025-04-23,1041.25,113485.0,105262.0,1050.5,353781.0,140319.0
2025-04-24,1053.0,92877.0,95258.0,1062.75,365164.0,148400.0
2025-04-25,1049.5,59559.0,80595.0,1058.5,370971.0,124426.0
2025-04-28,1049.25,26897.0,69123.0,1061.25,374663.0,134453.0
2025-04-29,1038.25,4852.0,38351.0,1052.5,370057.0,149001.0
2025-04-30,1030.25,3016.0,3242.0,1043.75,364121.0,115195.0
2025-05-01,1039.25,1691.0,2080.0,1050.0,364666.0,84628.0
2025-05-02,1033.75,916.0,1388.0,1057.5,370325.0,91958.0
2025-05-05,1031.0,557.0,682.0,1046.0,368627.0,84103.0
2025-05-06,1030.0,342.0,282.0,1040.25,369894.0,102323.0
2025-05-07,1030.0,212.0,204.0,1039.0,375682.0,123496.0
2025-05-08,1020.25,178.0,61.0,1044.5,374511.0,105083.0
2025-05-09,1030.25,129.0,53.0,1052.0,373540.0,116140.0
2025-05-12,,72.0,75.0,1069.25,376409.0,195384.0
2025-05-13,,5.0,31.0,1073.75,363627.0,161099.0
2025-05-14,,3.0,11.0,1075.75,365783.0,124910.0
2025-05-15,1053.0,362368.0,172955.0,1048.75,48887.0,26081.0
2025-05-16,1050.5,358902.0,114733.0,1046.5,49337.0,16248.0
2025-05-19,1050.75,356035.0,78345.0,1047.25,50088.0,11754.0
2025-05-20,1053.25,348836.0,92812.0,1051.0,50919.0,11701.0
2025-05-21,1062.25,341363.0,129770.0,1057.5,50067.0,23336.0
2025-05-22,1067.5,346108.0,114369.0,1062.25,52386.0,21402.0
2025-05-23,1060.0,340813.0,105119.0,1055.5,53420.0,19433.0
2025-05-27,1061.5,341266.0,85012.0,1058.0,54307.0,12587.0
2025-05-28,1049.25,344398.0,94732.0,1044.75,55130.0,14959.0
2025-05-29,1050.0,345395.0,121364.0,1047.25,55451.0,23144.0
2025-05-30,1043.0,340595.0,103024.0,1036.5,56001.0,25307.0
2025-06-02,1034.25,341266.0,110582.0,1028.0,56355.0,21095.0
2025-06-03,1040.5,336120.0,103958.0,1033.75,58750.0,25225.0
2025-06-04,1044.75,330202.0,136377.0,1038.25,61272.0,32546.0
2025-06-05,1050.25,324267.0,118862.0,1045.25,63537.0,35578.0
2025-06-06,1057.25,310899.0,130387.0,1051.25,62599.0,34186.0
2025-06-09,1055.0,292628.0,120715.0,1046.5,64960.0,27940.0
2025-06-10,1057.25,277065.0,139464.0,1049.0,68270.0,27118.0
2025-06-11,1050.0,252703.0,159137.0,1045.0,67572.0,31666.0
2025-06-12,1042.5,229701.0,228330.0,1040.75,64364.0,72954.0
2025-06-13,1068.0,218448.0,211601.0,1068.0,69753.0,56316.0
2025-06-16,1069.5,195743.0,159294.0,1071.5,73065.0,49747.0
2025-06-17,1073.0,171585.0,132731.0,1074.75,71794.0,45883.0
2025-06-18,1072.75,162194.0,114289.0,1075.0,72152.0,48780.0
2025-06-20,1067.25,131439.0,104762.0,1071.25,77431.0,47122.0
2025-06-23,1058.0,107225.0,105102.0,1061.25,77426.0,55981.0
2025-06-24,1046.75,81155.0,98635.0,1050.0,81153.0,78289.0
2025-06-25,1025.25,45678.0,114571.0,1029.5,96132.0,108115.0
2025-06-26,1020.0,19079.0,61878.0,1027.0,102204.0,72244.0
2025-06-27,1018.25,5453.0,26684.0,1033.0,108287.0,47963.0
2025-06-30,1024.0,3118.0,5015.0,1029.5,110137.0,59926.0
2025-07-01,1022.25,1968.0,1119.0,1030.25,111314.0,51561.0
2025-07-02,1008.0,1523.0,863.0,1052.75,111074.0,53107.0
2025-07-03,1002.0,1215.0,394.0,1054.0,106049.0,56407.0
2025-07-07,1019.75,615.0,1227.0,1030.0,108579.0,60370.0
2025-07-08,1002.0,389.0,239.0,1020.75,103479.0,62424.0
