date,w1_bid,w1_oi,w1_vol,w2_bid,w2_oi,w2_vol
2024-02-23,573.25,30936.0,30814.0,569.5,184261.0,56961.0
2024-02-26,576.0,20943.0,23795.0,574.0,183660.0,62214.0
2024-02-27,577.0,11959.0,15959.0,584.0,184321.0,59222.0
2024-02-28,569.0,2353.0,13393.0,576.0,189130.0,55963.0
2024-02-29,566.0,918.0,1253.0,576.0,191975.0,51085.0
2024-03-01,554.75,531.0,549.0,559.0,195824.0,68452.0
2024-03-04,554.75,145.0,113.0,563.75,196988.0,45471.0
2024-03-05,,75.0,31.0,552.0,205140.0,65812.0
2024-03-06,,197.0,206.0,532.5,207326.0,105250.0
2024-03-07,,279.0,251.0,529.0,203239.0,95285.0
2024-03-08,,50.0,15.0,538.25,202263.0,73290.0
2024-03-11,,25.0,25.0,547.5,198205.0,81244.0
2024-03-12,,27.0,40.0,549.0,196633.0,62617.0
2024-03-13,,9.0,18.0,542.75,197218.0,59143.0
2024-03-14,,11.0,15.0,533.0,200379.0,60596.0
2024-03-15,529.5,201909.0,40453.0,544.0,116539.0,23613.0
2024-03-18,542.0,200115.0,57975.0,549.25,116679.0,26805.0
2024-03-19,553.25,198110.0,52072.0,560.0,117116.0,26716.0
2024-03-20,545.75,200222.0,52836.0,560.25,117626.0,26795.0
2024-03-21,548.0,199541.0,43716.0,559.0,116071.0,22114.0
2024-03-22,556.0,200911.0,58439.0,563.0,114908.0,26685.0
2024-03-25,555.5,197949.0,63147.0,566.25,114560.0,31355.0
2024-03-26,542.75,197845.0,39839.0,558.5,114686.0,20674.0
2024-03-27,547.5,196797.0,40131.0,562.0,115982.0,25680.0
2024-03-28,561.5,192083.0,72671.0,569.75,115818.0,47656.0
2024-04-01,557.75,192898.0,43697.0,568.0,119291.0,27729.0
2024-04-02,545.25,189806.0,64529.0,560.0,123860.0,42290.0
2024-04-03,555.5,187210.0,58686.0,570.25,127298.0,34902.0
2024-04-04,556.75,179106.0,61299.0,569.5,132588.0,47055.0
2024-04-05,568.0,163145.0,106580.0,581.0,137436.0,71842.0
2024-04-08,565.75,147594.0,90126.0,578.25,144735.0,71660.0
2024-04-09,557.75,131608.0,73159.0,570.0,151309.0,56291.0
2024-04-10,558.25,114484.0,68514.0,570.0,163718.0,55959.0
2024-04-11,552.0,95230.0,73571.0,565.0,182164.0,61018.0
2024-04-12,555.25,81356.0,63720.0,566.5,187038.0,61426.0
2024-04-15,551.75,71661.0,46713.0,566.5,194545.0,48692.0
2024-04-16,550.5,64974.0,53008.0,564.0,202184.0,57614.0
2024-04-17,538.5,59404.0,38898.0,553.0,208500.0,57291.0
2024-04-18,536.75,57250.0,35421.0,551.5,211206.0,54452.0
2024-04-19,550.25,52795.0,29394.0,567.0,212355.0,50746.0
2024-04-22,570.75,46073.0,50920.0,588.0,214874.0,107776.0
2024-04-23,584.0,35381.0,42554.0,601.75,211591.0,95163.0
2024-04-24,593.0,28816.0,27546.0,613.5,212076.0,94397.0
2024-04-25,602.0,25371.0,25972.0,620.5,212061.0,96546.0
2024-04-26,598.75,10157.0,28595.0,621.25,209455.0,102785.0
2024-04-29,561.0,2494.0,17080.0,608.0,210057.0,100118.0
2024-04-30,561.0,1353.0,1411.0,604.25,207537.0,86577.0
2024-05-01,561.0,609.0,505.0,600.0,205499.0,64885.0
2024-05-02,561.0,368.0,67.0,603.0,206111.0,65654.0
2024-05-03,561.0,259.0,226.0,623.0,203462.0,96590.0
2024-05-06,561.0,184.0,148.0,645.25,202137.0,107311.0
2024-05-07,561.0,79.0,52.0,643.0,200132.0,88539.0
2024-05-08,561.0,39.0,20.0,634.25,198123.0,70498.0
2024-05-09,561.0,97.0,125.0,637.0,196498.0,62479.0
2024-05-10,561.0,62.0,57.0,661.5,201096.0,96614.0
2024-05-13,535.25,35.0,33.0,686.25,203618.0,101033.0
2024-05-14,,19.0,19.0,674.75,202015.0,86543.0
2024-05-15,666.75,200552.0,89540.0,683.0,81246.0,26187.0
2024-05-16,663.25,198065.0,68479.0,682.5,81478.0,17132.0
2024-05-17,651.0,197330.0,62410.0,670.5,81068.0,18396.0
2024-05-20,687.5,200112.0,93314.0,690.0,81745.0,33237.0
2024-05-21,698.25,198779.0,88258.0,707.0,85381.0,36780.0
2024-05-22,693.75,203377.0,89819.0,707.0,87398.0,34397.0
2024-05-23,700.0,201832.0,68180.0,718.0,88173.0,23181.0
2024-05-24,702.25,199837.0,70621.0,705.0,89743.0,24280.0
2024-05-28,702.0,200143.0,73681.0,723.0,91577.0,27411.0
2024-05-29,692.75,199052.0,63288.0,706.0,92578.0,27109.0
2024-05-30,680.25,200884.0,68977.0,692.0,95152.0,29935.0
2024-05-31,679.75,200539.0,54291.0,690.0,94723.0,24983.0
2024-06-03,673.0,196045.0,84111.0,689.0,96588.0,35459.0
2024-06-04,658.25,191385.0,82162.0,679.0,95423.0,36002.0
2024-06-05,648.0,186283.0,84832.0,664.0,96348.0,40873.0
2024-06-06,639.75,180910.0,83045.0,660.0,98046.0,38610.0
2024-06-07,626.25,164308.0,131164.0,647.0,101279.0,80587.0
2024-06-10,607.0,153766.0,119712.0,628.0,113420.0,69155.0
2024-06-11,626.0,129137.0,132289.0,645.0,112897.0,90345.0
2024-06-12,614.25,119097.0,84288.0,630.25,118377.0,57937.0
2024-06-13,618.5,109774.0,77149.0,635.0,129501.0,66238.0
2024-06-14,611.75,96585.0,73733.0,626.5,136943.0,61720.0
2024-06-17,590.75,89404.0,71030.0,605.5,146682.0,58028.0
2024-06-18,580.0,81758.0,59959.0,600.0,154513.0,61773.0
2024-06-20,570.0,71810.0,66902.0,584.5,171156.0,93729.0
2024-06-21,562.5,47416.0,67572.0,576.75,179126.0,89671.0
2024-06-24,552.25,33167.0,36639.0,571.0,187046.0,81433.0
2024-06-25,540.0,21685.0,29811.0,559.25,197170.0,85876.0
2024-06-26,539.0,13040.0,19701.0,559.0,207074.0,81213.0
2024-06-27,539.0,2680.0,18205.0,580.5,214682.0,89972.0
2024-06-28,538.0,1130.0,1450.0,575.0,217379.0,74338.0
2024-07-01,,591.0,339.0,589.25,215181.0,76771.0
2024-07-02,,394.0,283.0,581.75,213926.0,53054.0
2024-07-03,,229.0,193.0,573.5,214463.0,43946.0
2024-07-05,,167.0,127.0,591.75,212795.0,46458.0
2024-07-08,,151.0,73.0,570.0,214734.0,61332.0
2024-07-09,,119.0,49.0,572.0,212635.0,51191.0
2024-07-10,,152.0,84.0,561.25,211270.0,62795.0
2024-07-11,,28.0,30.0,571.25,203273.0,72519.0
2024-07-12,,79.0,90.0,550.75,204249.0,79921.0
2024-07-15,531.25,205449.0,76571.0,558.0,127356.0,33913.0
2024-07-16,530.0,206691.0,63371.0,555.0,128055.0,25966.0
2024-07-17,541.5,205506.0,52555.0,561.0,130594.0,19646.0
2024-07-18,534.75,207076.0,50518.0,558.0,131683.0,19795.0
2024-07-19,544.75,207303.0,67049.0,566.0,131186.0,23444.0
2024-07-22,547.75,208087.0,48547.0,569.0,130622.0,23956.0
2024-07-23,542.5,208093.0,41164.0,567.75,130748.0,18191.0
2024-07-24,547.5,204023.0,51655.0,569.25,129309.0,24442.0
2024-07-25,537.0,203950.0,44805.0,560.75,129312.0,20378.0
2024-07-26,522.75,206281.0,56593.0,547.75,132547.0,25028.0
2024-07-29,530.0,208572.0,53527.0,556.0,133052.0,23508.0
2024-07-30,522.5,209073.0,50329.0,545.0,135512.0,21840.0
2024-07-31,526.75,206636.0,60814.0,551.0,138624.0,31722.0
2024-08-01,533.0,208121.0,56989.0,555.75,141505.0,34733.0
2024-08-02,539.75,205043.0,51484.0,557.0,143775.0,28788.0
2024-08-05,540.5,200223.0,60219.0,564.0,144197.0,36822.0
2024-08-06,544.0,196816.0,59182.0,562.5,142701.0,32646.0
2024-08-07,539.0,186338.0,79911.0,563.25,141910.0,61838.0
2024-08-08,536.5,173960.0,67628.0,559.0,141680.0,56395.0
2024-08-09,542.25,159702.0,82400.0,563.0,146998.0,62029.0
2024-08-12,536.5,139908.0,84754.0,559.75,154354.0,68344.0
2024-08-13,528.75,130524.0,67772.0,551.5,163862.0,61344.0
2024-08-14,536.0,115097.0,84253.0,555.0,181710.0,83832.0
2024-08-15,527.0,104947.0,69556.0,548.5,190862.0,68365.0
2024-08-16,528.25,99683.0,52852.0,551.0,198507.0,53216.0
2024-08-19,528.25,93172.0,46025.0,551.0,203494.0,55412.0
2024-08-20,533.0,84465.0,43754.0,558.0,209511.0,56212.0
2024-08-21,520.0,77497.0,35065.0,545.5,216705.0,62326.0
2024-08-22,510.25,72183.0,44564.0,534.5,230678.0,79305.0
2024-08-23,505.0,53845.0,48966.0,530.0,236986.0,79874.0
2024-08-26,497.25,33321.0,39317.0,524.5,244275.0,77414.0
2024-08-27,507.5,19006.0,31510.0,535.0,245802.0,82483.0
2024-08-28,491.5,10068.0,19344.0,540.75,246141.0,70938.0
2024-08-29,,2266.0,12493.0,547.75,249291.0,61566.0
2024-08-30,,1408.0,830.0,551.75,247107.0,58075.0
2024-09-03,,875.0,426.0,566.25,241056.0,79150.0
2024-09-04,,758.0,156.0,580.0,232519.0,86307.0
2024-09-05,,430.0,118.0,575.0,227876.0,68217.0
2024-09-06,,22.0,429.0,566.75,223644.0,55118.0
2024-09-09,,22.0,1.0,568.0,221496.0,48300.0
2024-09-10,,20.0,7.0,573.25,219481.0,51922.0
2024-09-11,,18.0,7.0,579.25,218439.0,45116.0
2024-09-12,,,2.0,579.0,217276.0,74095.0
2024-09-13,,,,595.0,216431.0,89761.0
2024-09-16,578.0,210355.0,80580.0,586.25,80154.0,29542.0
2024-09-17,576.25,209488.0,45713.0,596.0,79818.0,16307.0
2024-09-18,576.0,209184.0,47041.0,592.0,81438.0,13786.0
2024-09-19,566.0,212165.0,51648.0,584.0,80673.0,16706.0
2024-09-20,569.5,210723.0,60486.0,584.5,80669.0,16649.0
2024-09-23,581.5,213124.0,63331.0,599.0,80178.0,20333.0
2024-09-24,578.5,213525.0,52268.0,584.0,80250.0,16580.0
2024-09-25,589.75,213852.0,52959.0,600.25,81383.0,17518.0
2024-09-26,583.25,215496.0,69058.0,604.0,85282.0,26856.0
2024-09-27,579.75,215518.0,46189.0,600.0,85755.0,12761.0
2024-09-30,583.5,215391.0,58874.0,603.75,85547.0,22544.0
2024-10-01,597.5,217196.0,84582.0,611.0,86607.0,26959.0
2024-10-02,614.25,213952.0,116431.0,620.0,90888.0,49172.0
2024-10-03,604.0,210778.0,78992.0,620.0,92983.0,33559.0
2024-10-04,590.5,210438.0,76333.0,610.0,94773.0,25791.0
2024-10-07,593.5,212195.0,55580.0,613.0,97603.0,22930.0
2024-10-08,594.75,208865.0,59037.0,615.75,100373.0,24824.0
2024-10-09,600.25,205976.0,55193.0,615.75,99732.0,23562.0
2024-10-10,602.75,201769.0,60990.0,626.0,101380.0,25984.0
2024-10-11,599.75,201616.0,75587.0,617.0,102123.0,29241.0
2024-10-14,586.5,201233.0,55970.0,606.25,102472.0,18522.0
2024-10-15,580.75,199475.0,69756.0,601.75,105227.0,32616.0
2024-10-16,584.0,196136.0,57508.0,604.25,104321.0,28571.0
2024-10-17,589.5,195022.0,75298.0,612.0,103540.0,36498.0
2024-10-18,572.5,203011.0,82026.0,595.0,104634.0,31132.0
2024-10-21,572.75,202998.0,74088.0,591.0,104244.0,28196.0
2024-10-22,576.25,203844.0,49868.0,592.0,107064.0,17946.0
2024-10-23,578.5,201918.0,57247.0,593.75,102747.0,24484.0
2024-10-24,581.75,198783.0,49883.0,592.0,103133.0,25154.0
2024-10-25,569.25,200301.0,75987.0,586.0,103822.0,23960.0
2024-10-28,558.75,203594.0,61302.0,584.0,105909.0,23511.0
2024-10-29,572.0,198443.0,67415.0,585.25,108671.0,30719.0
2024-10-30,573.25,198516.0,68179.0,591.5,110258.0,30669.0
2024-10-31,572.25,200088.0,61593.0,583.25,114128.0,24791.0
2024-11-01,567.5,200603.0,54164.0,585.0,118589.0,24352.0
2024-11-04,569.25,199822.0,55475.0,585.75,122828.0,27252.0
2024-11-05,572.25,195323.0,58641.0,583.5,130008.0,37407.0
2024-11-06,574.25,194701.0,67945.0,592.5,132879.0,33777.0
2024-11-07,571.75,185006.0,105864.0,586.25,140052.0,75597.0
2024-11-08,572.25,166499.0,112145.0,583.0,146729.0,81487.0
2024-11-11,564.75,154704.0,125709.0,580.5,153381.0,83107.0
2024-11-12,553.25,143881.0,105727.0,567.0,166681.0,82726.0
2024-11-13,541.0,132143.0,113238.0,552.0,185867.0,92342.0
2024-11-14,531.5,117860.0,89913.0,549.0,199655.0,87380.0
2024-11-15,536.75,102967.0,73593.0,553.0,209347.0,71836.0
2024-11-18,547.0,89922.0,68144.0,565.5,211039.0,71372.0
2024-11-19,549.25,78268.0,57490.0,567.25,213327.0,65946.0
2024-11-20,552.0,69319.0,41277.0,571.5,213023.0,60806.0
2024-11-21,547.5,63843.0,34966.0,568.5,217031.0,58947.0
2024-11-22,543.25,45883.0,36559.0,564.0,223197.0,61527.0
2024-11-25,536.5,26600.0,30009.0,556.5,231161.0,82115.0
2024-11-26,531.0,12784.0,34123.0,557.25,240832.0,78151.0
2024-11-27,527.0,1178.0,18864.0,548.25,247987.0,75023.0
2024-11-29,527.0,158.0,1246.0,549.25,252482.0,47678.0
2024-12-02,527.0,107.0,63.0,547.5,255273.0,53005.0
2024-12-03,527.0,91.0,47.0,548.5,254939.0,49702.0
2024-12-04,527.0,73.0,43.0,547.75,254214.0,52606.0
2024-12-05,527.0,56.0,22.0,558.25,251142.0,54473.0
2024-12-06,527.0,46.0,27.0,556.0,250669.0,55782.0
2024-12-09,527.0,42.0,10.0,558.25,246600.0,49713.0
2024-12-10,527.0,19.0,2.0,561.75,247670.0,50264.0
2024-12-11,527.0,21.0,56.0,562.25,244167.0,55240.0
2024-12-12,527.0,17.0,24.0,558.75,245152.0,52473.0
2024-12-13,,13.0,13.0,551.75,247612.0,49134.0
2024-12-16,550.0,250282.0,68005.0,567.5,81046.0,23772.0
2024-12-17,545.0,259005.0,72661.0,551.0,80725.0,22788.0
2024-12-18,541.25,259120.0,63252.0,550.25,80543.0,17523.0
2024-12-19,532.25,268437.0,87290.0,541.0,82112.0,23547.0
2024-12-20,532.5,266944.0,55084.0,540.0,83661.0,17389.0
2024-12-23,540.25,262711.0,57507.0,550.0,84324.0,15582.0
2024-12-24,535.0,265115.0,25215.0,543.0,84965.0,9181.0
2024-12-26,541.5,265798.0,28461.0,550.0,86465.0,10550.0
2024-12-27,547.25,264107.0,43052.0,548.0,86869.0,12185.0
2024-12-30,548.25,260525.0,46874.0,555.75,87209.0,14401.0
2024-12-31,551.25,258357.0,33827.0,555.75,87262.0,8681.0
2025-01-02,545.5,260031.0,44332.0,555.5,88156.0,17628.0
2025-01-03,528.5,266751.0,87535.0,541.0,90063.0,28566.0
2025-01-06,540.0,260153.0,64942.0,551.0,91438.0,17914.0
2025-01-07,543.0,258125.0,46902.0,549.0,92593.0,13514.0
2025-01-08,535.25,258542.0,58097.0,546.0,92854.0,26640.0
2025-01-09,532.75,260592.0,45711.0,546.25,94885.0,18300.0
2025-01-10,529.75,260936.0,104604.0,538.0,95609.0,48835.0
2025-01-13,545.75,255376.0,84277.0,557.0,96552.0,25937.0
2025-01-14,546.75,246599.0,70102.0,555.0,96957.0,22740.0
2025-01-15,547.0,242045.0,56045.0,556.0,98275.0,20317.0
2025-01-16,537.5,239459.0,52990.0,548.0,99809.0,15256.0
2025-01-17,539.0,241202.0,50291.0,548.5,101259.0,17032.0
2025-01-21,558.5,235904.0,112879.0,566.0,101411.0,35760.0
2025-01-22,553.75,232880.0,91512.0,565.25,101500.0,31945.0
2025-01-23,554.75,231628.0,64143.0,565.0,102288.0,21671.0
2025-01-24,544.0,237695.0,81676.0,558.75,103056.0,30423.0
2025-01-27,536.0,245699.0,68354.0,546.25,105788.0,27833.0
2025-01-28,544.75,241179.0,77116.0,556.5,107636.0,36377.0
2025-01-29,561.0,231954.0,90600.0,570.0,108830.0,36447.0
2025-01-30,566.0,227294.0,96799.0,577.0,106238.0,40219.0
2025-01-31,560.25,218546.0,87916.0,568.0,102374.0,35782.0
2025-02-03,566.5,214985.0,90750.0,577.25,107643.0,43661.0
2025-02-04,577.5,210139.0,89542.0,588.75,111033.0,45596.0
2025-02-05,571.5,201489.0,108673.0,581.0,120747.0,57580.0
2025-02-06,587.75,195288.0,109406.0,599.0,124252.0,54080.0
2025-02-07,582.0,175183.0,106334.0,596.0,128248.0,78311.0
2025-02-10,579.0,158642.0,105426.0,589.0,137783.0,78075.0
2025-02-11,576.75,137730.0,110234.0,590.0,150200.0,86313.0
2025-02-12,574.25,119171.0,113048.0,586.0,162694.0,87338.0
2025-02-13,577.25,108034.0,91309.0,591.75,175384.0,76612.0
2025-02-14,601.5,99753.0,103503.0,610.0,179475.0,83063.0
2025-02-18,606.0,86381.0,93045.0,617.75,183383.0,95074.0
2025-02-19,592.0,70652.0,64134.0,606.25,187793.0,77008.0
2025-02-20,585.25,63920.0,37056.0,600.0,193462.0,56780.0
2025-02-21,590.0,39324.0,35193.0,604.25,199853.0,56637.0
2025-02-24,579.0,28463.0,27710.0,593.5,204167.0,73404.0
2025-02-25,574.0,17009.0,30844.0,588.75,209227.0,84449.0
2025-02-26,562.0,6999.0,23733.0,579.0,217657.0,75490.0
2025-02-27,545.0,820.0,9609.0,562.75,230620.0,87517.0
2025-02-28,527.0,386.0,551.0,555.25,228864.0,69273.0
2025-03-03,515.0,134.0,77.0,547.5,231243.0,89699.0
2025-03-04,,76.0,30.0,537.75,237370.0,112381.0
2025-03-05,,73.0,2.0,548.75,239248.0,84227.0
2025-03-06,,74.0,8.0,553.25,234859.0,84193.0
2025-03-07,,76.0,13.0,552.0,237219.0,57242.0
2025-03-10,,65.0,12.0,562.75,231078.0,74007.0
2025-03-11,,54.0,16.0,556.25,229761.0,51176.0
2025-03-12,,41.0,3.0,554.5,233416.0,70697.0
2025-03-13,,5.0,15.0,561.75,225149.0,76176.0
2025-03-14,,9.0,9.0,557.5,227973.0,60916.0
2025-03-17,568.5,219794.0,78721.0,582.75,114382.0,37100.0
2025-03-18,564.0,220071.0,64451.0,580.0,116889.0,26694.0
2025-03-19,563.75,219416.0,62175.0,578.0,118077.0,24241.0
2025-03-20,556.5,221866.0,62329.0,572.0,117809.0,30256.0
2025-03-21,558.0,222236.0,47008.0,574.25,117897.0,19378.0
2025-03-24,547.5,224088.0,53647.0,564.0,120795.0,26881.0
2025-03-25,543.75,222807.0,57054.0,558.0,121429.0,30182.0
2025-03-26,535.5,223652.0,57623.0,550.75,122098.0,32258.0
2025-03-27,531.5,229564.0,73561.0,547.25,123162.0,37395.0
2025-03-28,528.5,231340.0,81818.0,542.0,130986.0,50979.0
2025-03-31,537.5,229178.0,83018.0,549.0,132346.0,43132.0
2025-04-01,540.0,223854.0,62409.0,551.0,135709.0,34956.0
2025-04-02,537.75,221267.0,58991.0,547.0,138165.0,33674.0
2025-04-03,537.0,219525.0,80918.0,550.0,137336.0,44067.0
2025-04-04,529.75,218016.0,82626.0,535.0,141402.0,45232.0
2025-04-07,536.5,204221.0,96849.0,546.0,141350.0,65822.0
2025-04-08,539.75,187768.0,92716.0,550.0,152043.0,75300.0
2025-04-09,542.25,171164.0,85229.0,550.0,165727.0,69007.0
2025-04-10,537.5,157869.0,112107.0,551.0,179053.0,101075.0
2025-04-11,555.0,120298.0,123039.0,566.0,199749.0,101082.0
2025-04-14,546.75,110172.0,78608.0,560.0,212729.0,75761.0
2025-04-15,542.0,95951.0,65960.0,555.25,219639.0,68274.0
2025-04-16,547.5,82490.0,59640.0,559.0,228094.0,70926.0
2025-04-17,548.5,73686.0,40697.0,561.0,231788.0,52316.0
2025-04-21,538.75,70010.0,24733.0,553.0,236319.0,41091.0
2025-04-22,534.5,61349.0,31592.0,550.0,239535.0,62532.0
2025-04-23,528.0,53002.0,29029.0,544.0,243059.0,51818.0
2025-04-24,529.0,46229.0,25897.0,544.25,250521.0,61550.0
2025-04-25,529.75,28540.0,30800.0,544.5,256848.0,54385.0
2025-04-28,510.0,13325.0,32411.0,531.5,265742.0,99543.0
2025-04-29,515.0,1290.0,20109.0,524.75,273972.0,77071.0
2025-04-30,,714.0,1204.0,531.75,269587.0,87618.0
2025-05-01,,475.0,706.0,530.75,272621.0,55493.0
2025-05-02,,266.0,103.0,543.5,268071.0,67575.0
2025-05-05,,256.0,4.0,531.0,267699.0,63841.0
2025-05-06,,256.0,19.0,535.25,267388.0,54826.0
2025-05-07,,71.0,82.0,533.5,266256.0,58189.0
2025-05-08,,43.0,10.0,529.25,266840.0,53543.0
2025-05-09,,34.0,6.0,521.25,270149.0,57368.0
2025-05-12,,33.0,16.0,514.5,269601.0,82207.0
2025-05-13,,19.0,19.0,518.0,269862.0,78081.0
2025-05-14,,28.0,28.0,524.75,269074.0,62950.0
2025-05-15,532.75,267352.0,69748.0,539.0,107368.0,27983.0
2025-05-16,524.75,265837.0,49356.0,534.0,106070.0,18856.0
2025-05-19,529.5,264307.0,64286.0,541.0,106968.0,24425.0
2025-05-20,547.0,260410.0,86585.0,561.5,104488.0,31263.0
2025-05-21,547.75,250752.0,85813.0,559.0,102902.0,33765.0
2025-05-22,545.0,246218.0,85214.0,557.5,100380.0,49859.0
2025-05-23,543.25,250386.0,61665.0,553.75,104529.0,32591.0
2025-05-27,528.75,255442.0,66898.0,543.0,104467.0,29194.0
2025-05-28,530.5,254429.0,60152.0,546.75,105275.0,30684.0
2025-05-29,534.25,254050.0,48247.0,544.0,105531.0,21875.0
2025-05-30,533.0,246992.0,49023.0,545.75,106570.0,24271.0
2025-06-02,538.0,243282.0,82568.0,551.25,108961.0,36673.0
2025-06-03,535.75,237941.0,80640.0,548.0,109911.0,36445.0
2025-06-04,543.5,233068.0,73113.0,555.0,111617.0,33111.0
2025-06-05,544.75,227307.0,63379.0,560.75,113238.0,31050.0
2025-06-06,555.5,211549.0,97197.0,567.0,119206.0,55932.0
2025-06-09,541.0,195088.0,102603.0,556.0,126159.0,65552.0
2025-06-10,535.25,176293.0,90158.0,546.75,129389.0,67955.0
2025-06-11,533.75,159195.0,72453.0,548.25,139585.0,56184.0
2025-06-12,526.5,136824.0,93654.0,542.0,154349.0,65170.0
2025-06-13,542.75,119971.0,102188.0,557.0,159936.0,77541.0
2025-06-16,536.75,103348.0,77417.0,554.0,168237.0,66457.0
2025-06-17,548.75,89337.0,71241.0,562.75,181018.0,66629.0
2025-06-18,573.0,73239.0,105218.0,590.0,189435.0,118027.0
2025-06-20,567.0,53158.0,49117.0,582.0,182580.0,81548.0
2025-06-23,553.0,41434.0,44221.0,570.5,184957.0,95614.0
2025-06-24,535.25,30337.0,36906.0,552.0,190740.0,91115.0
2025-06-25,527.75,23730.0,18240.0,544.25,194510.0,68313.0
2025-06-26,521.0,11818.0,24542.0,536.75,200227.0,73662.0
2025-06-27,518.0,2341.0,12677.0,540.5,204537.0,59264.0
2025-06-30,523.0,814.0,1972.0,537.25,204204.0,65967.0
2025-07-01,523.0,227.0,453.0,549.75,207193.0,96790.0
2025-07-02,523.0,184.0,62.0,564.5,202060.0,86572.0
2025-07-03,523.0,133.0,126.0,556.25,203206.0,77292.0
2025-07-07,523.0,91.0,53.0,548.75,200538.0,65505.0
2025-07-08,523.0,90.0,4.0,547.5,206050.0,57565.0
2025-07-09,,54.0,41.0,547.0,208980.0,46110.0
2025-07-10,,80.0,40.0,554.25,212114.0,52217.0
2025-07-11,,35.0,21.0,545.0,213118.0,67749.0
2025-07-14,,5.0,6.0,542.0,213081.0,52432.0
2025-07-15,538.25,217062.0,56165.0,556.0,118836.0,19952.0
2025-07-16,541.75,217149.0,59091.0,559.0,121409.0,26348.0
2025-07-17,533.5,223797.0,55433.0,554.25,126825.0,27712.0
2025-07-18,546.5,221048.0,82550.0,562.0,127666.0,39516.0
2025-07-21,542.0,220563.0,43970.0,560.0,128514.0,22059.0
2025-07-22,549.25,220990.0,62596.0,565.25,128523.0,33114.0
2025-07-23,541.0,219790.0,49135.0,560.75,130267.0,28939.0
2025-07-24,541.5,221395.0,56771.0,560.25,134381.0,32825.0
2025-07-25,539.0,218515.0,37484.0,555.5,134954.0,17677.0
2025-07-28,538.25,218511.0,45184.0,556.75,137854.0,22776.0
2025-07-29,529.25,222545.0,80217.0,548.5,135716.0,44059.0
2025-07-30,523.25,224963.0,64991.0,545.0,142528.0,42199.0
2025-07-31,523.75,227936.0,77077.0,542.5,147222.0,51987.0
2025-08-01,516.5,230952.0,62480.0,537.0,152734.0,40138.0
2025-08-04,516.25,236965.0,71053.0,536.25,162886.0,47623.0
2025-08-05,508.0,235473.0,67614.0,528.0,161931.0,40906.0
2025-08-06,508.25,236167.0,65192.0,530.0,170253.0,51190.0
2025-08-07,518.0,222519.0,81829.0,537.75,174990.0,63553.0
2025-08-08,515.25,206094.0,78246.0,534.0,178101.0,63382.0
2025-08-11,514.5,186967.0,87297.0,534.0,184643.0,69684.0
2025-08-12,504.5,166535.0,116430.0,524.0,199496.0,104875.0
2025-08-13,507.0,145120.0,78660.0,527.75,221259.0,78032.0
2025-08-14,504.0,127113.0,71519.0,525.0,226876.0,72673.0
2025-08-15,506.5,114453.0,59556.0,528.0,235520.0,61355.0
2025-08-18,502.5,107306.0,64948.0,524.75,247966.0,80760.0
2025-08-19,498.25,96368.0,45629.0,520.25,253966.0,71071.0
2025-08-20,506.25,84885.0,53676.0,528.5,259643.0,94302.0
2025-08-21,507.0,73575.0,49806.0,529.25,263127.0,96779.0
2025-08-22,504.75,56329.0,36797.0,527.5,260872.0,72516.0
2025-08-25,506.75,42143.0,31672.0,529.75,264125.0,70073.0
2025-08-26,509.0,29253.0,32257.0,530.75,257796.0,71017.0
2025-08-27,495.0,15921.0,37489.0,524.0,256106.0,82271.0
2025-08-28,508.0,1824.0,23384.0,529.5,256979.0,68521.0
2025-08-29,,744.0,1317.0,533.75,248656.0,68837.0
2025-09-02,,456.0,404.0,528.25,254465.0,83344.0
2025-09-03,,178.0,312.0,522.0,260853.0,62621.0
2025-09-04,,83.0,54.0,520.0,264776.0,70089.0
2025-09-05,,65.0,13.0,518.75,264990.0,41620.0
2025-09-08,,64.0,6.0,523.75,264840.0,50598.0
2025-09-09,,30.0,26.0,519.25,264096.0,34316.0
2025-09-10,,22.0,18.0,515.0,266640.0,36825.0
2025-09-11,,1.0,2.0,521.25,268169.0,64473.0
2025-09-12,,,1.0,521.75,265784.0,55282.0
2025-09-15,525.25,262986.0,55496.0,540.0,112325.0,17540.0
2025-09-16,533.5,261260.0,46736.0,548.0,112627.0,17506.0
2025-09-17,529.0,259689.0,49323.0,544.5,110935.0,24518.0
2025-09-18,524.75,261175.0,39926.0,541.0,110440.0,14720.0
2025-09-19,522.25,263467.0,45048.0,536.0,109385.0,17489.0
2025-09-22,510.5,268061.0,86785.0,529.0,109161.0,27185.0
2025-09-23,520.75,263906.0,71968.0,536.75,110374.0,22518.0
2025-09-24,519.75,260133.0,53328.0,535.0,108187.0,20849.0
2025-09-25,526.0,258479.0,56448.0,540.0,108972.0,19724.0
2025-09-26,519.0,255495.0,52731.0,537.25,110118.0,22851.0
2025-09-29,519.0,255975.0,44889.0,535.0,111699.0,16031.0
2025-09-30,507.5,263468.0,85752.0,525.0,112060.0,41696.0
2025-10-01,510.0,270513.0,82924.0,524.0,114708.0,32505.0
2025-10-02,514.25,269379.0,57218.0,527.5,113692.0,25332.0
2025-10-03,514.75,267135.0,47455.0,527.5,113367.0,20372.0
2025-10-06,512.5,269157.0,49990.0,527.5,113082.0,22919.0
2025-10-07,506.0,271082.0,53564.0,524.0,116061.0,24569.0
2025-10-08,507.25,273410.0,44067.0,523.0,118753.0,21430.0
