date,c1_bid,c1_oi,c1_vol,c2_bid,c2_oi,c2_vol,spread_c1_c2,spread_pct,d_c1_oi,d_c2_oi,roll_pressure,vol_ratio,oi_ratio,ret_1d,ret_5d,ret_21d
2023-03-23,630.0,489628.0,186439.0,610.5,367624.0,105503.0,19.5,0.030952380952331823,-126.0,4368.0,-4494.0,1.767144062254137,1.3318716949927063,-0.004739336492891044,-0.0031645569620253333,-0.06528189910979232
2023-03-24,642.5,477432.0,191256.0,620.0,367148.0,107005.0,22.5,0.03501945525286378,-12196.0,-476.0,-11720.0,1.7873557310405888,1.3003802281368786,0.01984126984126977,0.0134069400630914,-0.026883756152972338
2023-03-27,646.25,472122.0,145573.0,625.0,370751.0,93582.0,21.25,0.03288201160536498,-5310.0,3603.0,-8913.0,1.5555662413711873,1.2734207055409121,0.005836575875486361,0.022547468354430444,-0.005769230769230749
2023-03-28,645.0,460883.0,135236.0,629.0,373460.0,89081.0,16.0,0.024806201550349138,-11239.0,2709.0,-13948.0,1.518123954603097,1.2340893268355346,-0.0019342359767892114,0.023809523809523725,0.002331002331002363
2023-03-29,649.75,449550.0,156693.0,630.0,373548.0,104472.0,19.75,0.03039630627159616,-11333.0,88.0,-11421.0,1.4998564208591632,1.203459796331392,0.0073643410852712865,0.026461295418641395,0.03134920634920646
2023-03-30,649.0,440957.0,119486.0,627.25,379360.0,77526.0,21.75,0.03351309707236747,-8593.0,5812.0,-14405.0,1.5412377782937137,1.162370835090676,-0.001154290111581413,0.03015873015873005,0.012480499219968744
2023-03-31,658.5,428034.0,201892.0,637.0,381379.0,147976.0,21.5,0.032649962034878285,-12923.0,2019.0,-14942.0,1.3643563821160096,1.1223323780281529,0.014637904468412843,0.024902723735408472,0.046068308181096196
2023-04-03,656.75,422481.0,153870.0,635.25,384674.0,108786.0,21.5,0.032736962314377255,-5553.0,3295.0,-8848.0,1.4144283271744396,1.0982832216370197,-0.0026575550493546096,0.016247582205028976,0.017822549399457488
2023-04-04,653.75,412455.0,140103.0,628.0,381475.0,102240.0,25.75,0.03938814531542732,-10026.0,-3199.0,-6827.0,1.3703345070422401,1.0812110885379091,-0.004567948229920016,0.013565891472868241,0.019890795631825275
2023-04-05,652.25,403101.0,143556.0,626.5,379811.0,101162.0,25.75,0.03947872748173326,-9354.0,-1664.0,-7690.0,1.4190704019295641,1.0613199723020106,-0.002294455066921608,0.0038476337052713028,0.01914062499999991
2023-04-06,643.5,396753.0,132983.0,619.0,391988.0,92395.0,24.5,0.03807303807297891,-6348.0,12177.0,-18525.0,1.4392878402510803,1.0121559843668657,-0.01341510157148329,-0.008474576271186418,0.0329052969502408
2023-04-07,643.5,396306.0,,619.0,391982.0,,24.5,0.03807303807297891,-447.0,-6.0,-441.0,,1.0110311187758596,0.0,-0.02277904328018221,0.03790322580645156
2023-04-10,653.0,373931.0,150098.0,627.25,400313.0,119716.0,25.75,0.03943338437972522,-22375.0,8331.0,-30706.0,1.2537839553610106,0.9340965694344152,0.01476301476301467,-0.0057099352874000475,0.06178861788617884
2023-04-11,651.0,342892.0,200256.0,627.5,432150.0,175051.0,23.5,0.03609831029180323,-31039.0,31837.0,-62876.0,1.1439866096166196,0.7934559759342803,-0.003062787136294043,-0.004206500956022929,0.04326923076923084
2023-04-12,655.5,318692.0,150111.0,628.0,446102.0,129867.0,27.5,0.041952707856534016,-24200.0,13952.0,-38152.0,1.1558825567696092,0.7143926725278059,0.00691244239631339,0.004982752012265168,0.05048076923076916
2023-04-13,651.5,292437.0,147150.0,625.0,471329.0,133764.0,26.5,0.04067536454329904,-26255.0,25227.0,-51482.0,1.1000717681887422,0.6204519560646584,-0.006102212051868783,0.01243201243201253,0.03907496012759171
2023-04-14,665.25,268362.0,154000.0,634.75,497883.0,140985.0,30.5,0.04584742577971312,-24075.0,26554.0,-50629.0,1.0923147852608357,0.5390061520477691,0.021105141980046094,0.03379953379953382,0.05261075949367089
2023-04-17,676.0,244287.0,146895.0,641.5,495337.0,134404.0,34.5,0.05103550295850438,-24075.0,-2546.0,-21529.0,1.092936222136238,0.4931733345177112,0.01615933859451335,0.03522205206738138,0.06624605678233442
2023-04-18,676.0,230387.0,130891.0,641.0,501202.0,141155.0,35.0,0.05177514792891749,-13900.0,5865.0,-19765.0,0.9272856080195465,0.45966895583018336,0.0,0.03840245775729656,0.06962025316455689
2023-04-19,672.0,209140.0,114514.0,635.5,509436.0,133596.0,36.5,0.05431547619039537,-21247.0,8234.0,-29481.0,0.8571663822270065,0.4105324319443455,-0.00591715976331364,0.02517162471395884,0.06666666666666665
2023-04-20,663.75,188846.0,120915.0,625.0,517630.0,165632.0,38.75,0.05838041431252975,-20294.0,8194.0,-28488.0,0.730021976429671,0.36482815910978816,-0.012276785714285698,0.018802762854950084,0.04857819905213279
2023-04-21,661.0,146101.0,127468.0,616.0,535854.0,195001.0,45.0,0.06807866868370942,-42745.0,18224.0,-60969.0,0.6536786990835911,0.27265075934862804,-0.004143126177024503,-0.0063885757234122265,0.049206349206349254
2023-04-24,652.0,102694.0,134977.0,607.5,531453.0,223860.0,44.5,0.0682515337422266,-43407.0,-4401.0,-39006.0,0.6029527383185893,0.19323251538706113,-0.013615733736762503,-0.035502958579881616,0.01478599221789878
2023-04-25,648.0,77812.0,100633.0,607.75,530493.0,186483.0,40.25,0.06211419753076834,-24882.0,-960.0,-23922.0,0.5396363207370081,0.1466786555147756,-0.006134969325153339,-0.041420118343195256,0.0027079303675048294
2023-04-26,642.0,49429.0,65293.0,601.0,525554.0,145390.0,41.0,0.06386292834881019,-28383.0,-4939.0,-23444.0,0.4490886580920253,0.09405122974993987,-0.0092592592592593,-0.044642857142857095,-0.0046511627906976605
2023-04-27,628.25,19964.0,59707.0,582.25,530952.0,262135.0,46.0,0.07321925984866977,-29465.0,5398.0,-34863.0,0.22777194956796984,0.037600385722249774,-0.02141744548286606,-0.05348399246704327,-0.033089649865332804
2023-04-28,630.0,11302.0,13722.0,585.0,535918.0,239363.0,45.0,0.07142857142845806,-8662.0,4966.0,-13628.0,0.057327155826088175,0.02108904720498281,0.0027855153203342198,-0.04689863842662634,-0.02927580893682591
2023-05-01,639.5,9675.0,2753.0,584.5,540125.0,159586.0,55.0,0.08600469116483815,-1627.0,4207.0,-5834.0,0.017250886669256595,0.01791252024994211,0.015079365079365026,-0.01917177914110424,-0.028853454821564206
2023-05-02,631.0,6620.0,5508.0,578.75,544056.0,153683.0,52.25,0.0828050713152412,-3055.0,3931.0,-6986.0,0.035840008328832496,0.01216786507271308,-0.013291634089132143,-0.026234567901234573,-0.03920822230681387
2023-05-03,635.0,5041.0,2081.0,588.0,540419.0,170044.0,47.0,0.0740157480313795,-1579.0,-3637.0,2058.0,0.012238008985909458,0.009327947388970392,0.006339144215530945,-0.010903426791277204,-0.028680688336520044
2023-05-04,643.25,3759.0,2272.0,588.0,543544.0,140182.0,55.25,0.08589195491630643,-1282.0,3125.0,-4407.0,0.016207501676392004,0.006915723474088561,0.012992125984252034,0.023875845602865153,-0.013798390187811371
2023-05-05,652.75,2894.0,1223.0,596.5,540720.0,117948.0,56.25,0.08617387973943137,-865.0,-2824.0,1959.0,0.010368976158985228,0.005352123095132406,0.014768752429071164,0.036111111111111205,0.014374514374514424
2023-05-08,657.0,2361.0,677.0,594.75,540474.0,117348.0,62.25,0.09474885844734438,-533.0,-246.0,-287.0,0.005769165217984066,0.004368387748531836,0.006510915358100444,0.027365129007036693,0.020979020979021046
2023-05-09,642.0,1390.0,1588.0,585.0,542381.0,163762.0,57.0,0.08878504672883367,-971.0,1907.0,-2878.0,0.00969699930386775,0.0025627741384746097,-0.022831050228310557,0.017432646592709933,-0.016845329249617125
2023-05-10,640.0,875.0,1067.0,591.0,533680.0,172509.0,49.0,0.07656249999988038,-515.0,-8701.0,8186.0,0.006185184541096371,0.0016395592864637952,-0.0031152647975077885,0.007874015748031482,-0.016897081413210446
2023-05-11,620.0,240.0,987.0,580.75,531343.0,140276.0,39.25,0.06330645161280112,-635.0,-2337.0,1702.0,0.007036128774701254,0.0004516856343266017,-0.03125,-0.03614457831325302,-0.05415713196033567
2023-05-12,,45.0,237.0,583.0,532654.0,169418.0,,,-195.0,1311.0,-1506.0,0.0013989068457896953,8.448260972413595e-05,0.0,-0.0501723477594791,-0.04834996162701455
2023-05-15,592.0,520472.0,164174.0,517.0,257212.0,73918.0,75.0,0.12668918918897518,520427.0,-275442.0,795869.0,2.2210287074866444,2.0235136774333933,-0.04516129032258065,-0.09893455098934556,-0.11010898158587001
2023-05-16,581.5,522405.0,133849.0,502.75,258532.0,59683.0,78.75,0.13542562338755731,1933.0,1320.0,613.0,2.2426654156124486,2.0206589513096946,-0.017736486486486513,-0.09423676012461057,-0.139792899408284
2023-05-17,561.0,516282.0,265000.0,494.0,261034.0,109339.0,67.0,0.11942959001761243,-6123.0,2502.0,-8625.0,2.4236548715462694,1.9778343051096716,-0.03525365434221839,-0.12343749999999998,-0.1701183431952663
2023-05-18,554.75,502981.0,181018.0,494.0,266808.0,84092.0,60.75,0.10950878774202882,-13301.0,5774.0,-19075.0,2.152618560624053,1.885179604809444,-0.011140819964349347,-0.10524193548387095,-0.17447916666666663
2023-05-19,555.0,501144.0,183019.0,491.0,266619.0,107316.0,64.0,0.11531531531510754,-1837.0,-189.0,-1648.0,1.7054213723955263,1.8796259831444802,0.00045065344749883884,-0.10483870967741937,-0.16384180790960456
2023-05-22,570.0,501555.0,148542.0,504.0,270175.0,63151.0,66.0,0.11578947368400738,411.0,3556.0,-3145.0,2.3521717787524765,1.8564078837790252,0.027027027027026973,-0.03716216216216217,-0.13767019667170954
2023-05-23,577.5,496433.0,133375.0,510.0,276633.0,58076.0,67.5,0.11688311688291449,-5122.0,6458.0,-11580.0,2.296559680418722,1.7945545180799045,0.013157894736842035,-0.006878761822871837,-0.11426380368098155
2023-05-24,587.25,495187.0,152816.0,510.0,286408.0,75077.0,77.25,0.13154533844166616,-1246.0,9775.0,-11021.0,2.0354569308842647,1.72895659339124,0.016883116883116944,0.046791443850267456,-0.09375
2023-05-25,590.0,494567.0,145545.0,510.0,293713.0,66933.0,80.0,0.13559322033875323,-620.0,7305.0,-7925.0,2.174487920756545,1.6838444331711513,0.004682843763303524,0.06354213609734116,-0.0809968847352025
2023-05-26,604.0,481348.0,178644.0,522.0,301258.0,81011.0,82.0,0.13576158940374874,-13219.0,7545.0,-20764.0,2.205182012319287,1.597793253623135,0.023728813559322104,0.08828828828828827,-0.03859928372463195
2023-05-30,595.0,478674.0,176207.0,519.0,306577.0,82798.0,76.0,0.12773109243676012,-2674.0,5319.0,-7993.0,2.128155269450927,1.5613500034249095,-0.01490066225165565,0.04385964912280693,-0.05555555555555558
2023-05-31,594.0,477075.0,170159.0,516.0,316085.0,78627.0,78.0,0.13131313131291025,-1599.0,9508.0,-11107.0,2.1641293703180566,1.5093250233323268,-0.001680672268907557,0.02857142857142847,-0.07114933541829549
2023-06-01,591.75,461380.0,153589.0,523.0,321144.0,73162.0,68.75,0.1161808196026765,-15695.0,5059.0,-20754.0,2.099300183155161,1.4366763819345794,-0.0037878787878787845,0.00766283524904221,-0.062202852614897
2023-06-02,605.0,455755.0,199864.0,533.5,326137.0,87286.0,71.5,0.11818181818162284,-5625.0,4993.0,-10618.0,2.2897600989849196,1.3974342070970134,0.022391212505280977,0.025423728813559254,-0.047244094488189003
2023-06-05,600.0,436455.0,168376.0,530.0,330745.0,64878.0,70.0,0.11666666666647223,-19300.0,4608.0,-23908.0,2.5952711242639634,1.3196117855145164,-0.008264462809917328,-0.0066225165562914245,-0.0672366886902449
2023-06-06,605.0,422317.0,185929.0,530.25,337967.0,91378.0,74.75,0.12355371900806024,-14138.0,7222.0,-21360.0,2.0347238941539314,1.249580580352516,0.008333333333333304,0.01680672268907557,-0.0731520490233627
2023-06-07,602.5,395424.0,174301.0,525.0,346120.0,101533.0,77.5,0.1286307053939774,-26893.0,8153.0,-35046.0,1.7166930948558428,1.1424477059979166,-0.004132231404958664,0.014309764309764272,-0.08295281582952818
2023-06-08,608.75,374973.0,178765.0,526.0,352474.0,116618.0,82.75,0.13593429158088552,-20451.0,6354.0,-26805.0,1.5329108713920532,1.0638316585053051,0.010373443983402453,0.02872834811998315,-0.051791277258567026
2023-06-09,604.0,350762.0,174688.0,524.0,361873.0,100227.0,80.0,0.13245033112560853,-24211.0,9399.0,-33610.0,1.742923563510813,0.9692958579391086,-0.007802874743326527,-0.0016528925619834212,-0.05625000000000002
2023-06-12,617.0,324757.0,208159.0,540.0,369733.0,124355.0,77.0,0.12479740680692902,-26005.0,7860.0,-33865.0,1.6739093723613712,0.8783554619144062,0.021523178807947074,0.02833333333333332,-0.004838709677419395
2023-06-13,611.0,292224.0,202991.0,545.0,386489.0,153731.0,66.0,0.10801963993435676,-32533.0,16756.0,-49289.0,1.3204298417365312,0.7560991386559495,-0.00972447325769854,0.009917355371900749,-0.014516129032258074
2023-06-14,610.0,266227.0,187535.0,543.0,381347.0,142040.0,67.0,0.10983606557359044,-25997.0,-5142.0,-20855.0,1.320297099408608,0.6981227071407388,-0.0016366612111292644,0.012448132780082943,0.030405405405405483
2023-06-15,620.0,241605.0,194030.0,567.0,384176.0,159383.0,53.0,0.08548387096760406,-24622.0,2829.0,-27451.0,1.217382029451063,0.6288914455874375,0.016393442622950838,0.01848049281314168,0.06620808254514188
2023-06-16,638.75,220592.0,223694.0,584.5,391687.0,189708.0,54.25,0.0849315068491821,-21013.0,7511.0,-28524.0,1.1791490079490523,0.5631843793641337,0.030241935483870996,0.057533112582781376,0.1385918003565063
2023-06-20,643.0,197590.0,151986.0,592.0,392781.0,132596.0,51.0,0.07931570762040542,-23002.0,1094.0,-24096.0,1.1462336722072979,0.5030538646217599,0.006653620352250478,0.04213938411669371,0.15908066696710232
2023-06-21,667.25,180382.0,150762.0,621.25,401022.0,148071.0,46.0,0.06893967778183749,-17208.0,8241.0,-25449.0,1.0181737139615388,0.449805746318156,0.03771384136858469,0.09206219312602282,0.2022522522522523
2023-06-22,660.0,167124.0,117760.0,615.0,409858.0,119695.0,45.0,0.06818181818171487,-13258.0,8836.0,-22094.0,0.9838339111909354,0.40776073664537377,-0.010865492693892809,0.08196721311475419,0.1578947368421053
2023-06-23,630.75,118769.0,142972.0,583.75,419761.0,156537.0,47.0,0.07451446690436066,-48355.0,9903.0,-58258.0,0.9133431712630183,0.28294434213754904,-0.04431818181818181,0.01733870967741935,0.09220779220779218
2023-06-26,637.0,95709.0,117529.0,585.25,436432.0,144640.0,51.75,0.081240188382918,-23060.0,16671.0,-39731.0,0.8125622234513219,0.2192987681929826,0.009908838684106192,-0.002739726027397249,0.08471690080885486
2023-06-27,623.0,67870.0,93042.0,556.0,435528.0,164190.0,67.0,0.1075441412518338,-27839.0,-904.0,-26935.0,0.5666727571715661,0.15583383846733126,-0.02197802197802201,-0.031104199066874005,0.055932203389830404
2023-06-28,591.0,27220.0,89617.0,534.75,444044.0,199310.0,56.25,0.09517766497445825,-40650.0,8516.0,-49166.0,0.44963624504540445,0.061300231508589105,-0.051364365971107495,-0.11427500936680401,-0.021523178807947074
2023-06-29,578.25,9069.0,42588.0,523.0,449670.0,131752.0,55.25,0.09554690877631553,-18151.0,5626.0,-23777.0,0.3232436699253118,0.020168123290412926,-0.021573604060913687,-0.1238636363636364,-0.02815126050420169
2023-06-30,560.0,5233.0,6458.0,488.5,457829.0,199016.0,71.5,0.12767857142834343,-3836.0,8159.0,-11995.0,0.03244965228926301,0.011430031736740112,-0.03156074362300043,-0.11216805390408247,-0.0572390572390572
2023-07-03,552.0,4241.0,1610.0,488.0,460252.0,113417.0,64.0,0.11594202898529721,-992.0,2423.0,-3415.0,0.014195402805575758,0.009214517264455106,-0.014285714285714235,-0.1334379905808477,-0.06717363751584282
2023-07-05,540.25,2882.0,1921.0,485.0,452155.0,130702.0,55.25,0.1022674687642716,-1359.0,-8097.0,6738.0,0.014697556273048501,0.006373920447634094,-0.021286231884057982,-0.1328250401284109,-0.10702479338842974
2023-07-06,566.5,2181.0,1410.0,500.0,447126.0,101908.0,66.5,0.11738746690182279,-701.0,-5029.0,4328.0,0.013836008949248205,0.0048778196749909315,0.04858861638130496,-0.04145516074450084,-0.05583333333333329
2023-07-07,555.0,1241.0,1322.0,488.5,431820.0,75169.0,66.5,0.11981981981960393,-940.0,-15306.0,14366.0,0.01758703720948772,0.0028738826362836303,-0.02030008826125329,-0.04020752269779504,-0.0826446280991735
2023-07-10,555.25,1007.0,518.0,492.0,425046.0,76776.0,63.25,0.11391265195837207,-234.0,-6774.0,6540.0,0.006746900072939372,0.0023691553384810058,0.00045045045045055687,-0.008482142857142883,-0.07842323651452288
2023-07-11,540.0,565.0,789.0,494.25,416607.0,85646.0,45.75,0.08472222222206532,-442.0,-8439.0,7997.0,0.009212339163533508,0.0013561942070104407,-0.0274651058081945,-0.021739130434782594,-0.11293634496919913
2023-07-12,547.5,143.0,713.0,476.0,419614.0,144147.0,71.5,0.13059360730569755,-422.0,3007.0,-3429.0,0.0049463395006486095,0.000340789392155647,0.01388888888888884,0.013419713095788932,-0.0935430463576159
2023-07-13,540.0,56.0,129.0,493.25,416582.0,94238.0,46.75,0.08657407407391375,-87.0,-3032.0,2945.0,0.0013688745516670412,0.0001344273156305358,-0.013698630136986356,-0.04677846425419241,-0.12479740680713125
2023-07-14,,39.0,83.0,507.0,415066.0,107632.0,,,-17.0,-1516.0,1499.0,0.0007711461275457041,9.396096042557064e-05,0.0,-0.027027027027026973,-0.11620294599018
2023-07-17,497.0,413015.0,87969.0,506.5,567007.0,158671.0,-9.5,-0.019114688128734177,412976.0,151941.0,261035.0,0.554411329102353,0.7284125240076388,-0.0796296296296296,-0.10490769923457899,-0.1852459016393443
2023-07-18,525.0,409424.0,132495.0,532.0,570757.0,239502.0,-7.0,-0.013333333333307936,-3591.0,3750.0,-7341.0,0.5532104116040761,0.7173350480151786,0.05633802816901401,-0.02777777777777779,-0.15322580645161288
2023-07-19,540.75,402527.0,193393.0,550.0,569849.0,352033.0,-9.25,-0.01710587147477188,-6897.0,-908.0,-5989.0,0.5493604292779355,0.706374846669906,0.030000000000000027,-0.012328767123287676,-0.1534246575342466
2023-07-20,537.0,398589.0,123962.0,546.0,576124.0,196636.0,-9.0,-0.01675977653628164,-3938.0,6275.0,-10213.0,0.6304135560121208,0.6918458526289467,-0.006934812760055475,-0.005555555555555536,-0.16485225505443235
2023-07-21,526.5,390162.0,121026.0,536.25,582772.0,168336.0,-9.75,-0.018518518518483348,-8427.0,6648.0,-15075.0,0.7189549472483562,0.6694933867790479,-0.019553072625698276,-0.025000000000000022,-0.21094042712626448
2023-07-24,556.0,384009.0,115440.0,568.5,585055.0,219717.0,-12.5,-0.022482014388448775,-6153.0,2283.0,-8436.0,0.5254031322109781,0.6563639315961736,0.05603038936372262,0.11871227364185111,-0.1575757575757576
2023-07-25,557.0,378385.0,104803.0,564.5,582660.0,158025.0,-7.5,-0.013464991023315144,-5624.0,-2395.0,-3229.0,0.663205189052361,0.6494096042288802,0.0017985611510791255,0.06095238095238087,-0.11692429647245339
2023-07-26,540.0,379972.0,106980.0,549.0,589581.0,141413.0,-9.0,-0.016666666666635802,1587.0,6921.0,-5334.0,0.7565075346679531,0.6444780276162212,-0.030520646319569078,-0.001386962552011095,-0.152276295133438
2023-07-27,532.75,381658.0,95908.0,542.25,602300.0,133794.0,-9.5,-0.01783200375407258,1686.0,12719.0,-11033.0,0.7168333408075047,0.6336676075045647,-0.013425925925925952,-0.007914338919925545,-0.1448635634028892
2023-07-28,521.0,375478.0,90547.0,530.5,607036.0,152886.0,-9.5,-0.018234165067143506,-6180.0,4736.0,-10916.0,0.5922517431288634,0.6185432165472877,-0.022055373064289063,-0.010446343779677125,-0.11844331641285955
2023-07-31,504.0,375770.0,111158.0,513.25,603870.0,165409.0,-9.25,-0.01835317460313819,292.0,-3166.0,3458.0,0.6720190557950253,0.6222696938082689,-0.03262955854126681,-0.09352517985611508,-0.12840466926070038
2023-08-01,497.0,377090.0,116230.0,507.5,610425.0,161799.0,-10.5,-0.021126760563337774,1320.0,6555.0,-5235.0,0.7183604348605325,0.6177499283286224,-0.01388888888888884,-0.1077199281867145,-0.11250000000000004
2023-08-02,488.5,368394.0,158406.0,500.0,595118.0,239214.0,-11.5,-0.023541453428815678,-8696.0,-15307.0,6611.0,0.6621936843161326,0.6190268148501631,-0.017102615694164935,-0.09537037037037033,-0.11503623188405798
2023-08-03,480.75,362535.0,101378.0,495.0,590256.0,153402.0,-14.25,-0.029641185647364243,-5859.0,-4862.0,-997.0,0.6608649170154193,0.6141996015288271,-0.01586489252814738,-0.0976067573908963,-0.11013419713095784
2023-08-04,484.0,357545.0,96911.0,498.0,591547.0,147093.0,-14.0,-0.02892561983465098,-4990.0,1291.0,-6281.0,0.6588416851923569,0.6044236552632325,0.006760270410816505,-0.07101727447216888,-0.1456310679611651
2023-08-07,482.0,323834.0,164880.0,497.0,596526.0,197391.0,-15.0,-0.031120331950142903,-33711.0,4979.0,-38690.0,0.835296442087021,0.5428665305451891,-0.004132231404958664,-0.04365079365079361,-0.13153153153153152
2023-08-08,485.0,304574.0,124554.0,498.5,601357.0,148414.0,-13.5,-0.027835051546334363,-19260.0,4831.0,-24091.0,0.8392334954923334,0.5064778492642464,0.006224066390041472,-0.024144869215291798,-0.1265195857721747
2023-08-09,480.5,285520.0,120224.0,495.0,599257.0,150704.0,-14.5,-0.030176899063412744,-19054.0,-2100.0,-16954.0,0.7977492302792176,0.47645667885398,-0.009278350515463885,-0.016376663254861867,-0.11018518518518516
2023-08-10,483.0,269016.0,93318.0,496.0,602653.0,116399.0,-13.0,-0.026915113871579886,-16504.0,3396.0,-19900.0,0.8017079184529008,0.44638622889125174,0.00520291363163361,0.004680187207488196,-0.11780821917808215
2023-08-11,475.5,241506.0,174425.0,487.0,616390.0,258751.0,-11.5,-0.02418506834905534,-27510.0,13737.0,-41247.0,0.67410367496164,0.3918071350930411,-0.01552795031055898,-0.017561983471074405,-0.11944444444444446
2023-08-14,475.0,239969.0,73606.0,486.5,621677.0,117460.0,-11.5,-0.024210526315738504,-1537.0,5287.0,-6824.0,0.626647369317209,0.38600269915084456,-0.001051524710830698,-0.014522821576763434,-0.12037037037037035
2023-08-15,462.0,229833.0,89967.0,475.0,636717.0,147687.0,-13.0,-0.028138528138467234,-10136.0,15040.0,-25176.0,0.6091734546710231,0.36096570375849807,-0.027368421052631597,-0.04742268041237119,-0.07042253521126762
2023-08-16,469.75,231858.0,70843.0,482.0,650755.0,126939.0,-12.25,-0.026077700904681048,2025.0,14038.0,-12013.0,0.5580869551516826,0.3562907699518246,0.016774891774891776,-0.02237252861602501,-0.10523809523809524
2023-08-17,472.25,222480.0,69172.0,486.25,657573.0,109612.0,-14.0,-0.029645314981408905,-9378.0,6818.0,-16196.0,0.631062292449726,0.3383350593774374,0.0053219797764767485,-0.02225672877846796,-0.1266759130836801
2023-08-18,478.0,214865.0,66477.0,492.5,661511.0,112802.0,-14.5,-0.030334728033409343,-7615.0,3938.0,-11553.0,0.5893246573642259,0.32480941360007565,0.012175754367390157,0.00525762355415349,-0.1098696461824954
2023-08-21,470.0,203659.0,74711.0,481.5,660695.0,148221.0,-11.5,-0.02446808510633092,-11206.0,-816.0,-10390.0,0.5040513827325379,0.30824964620588874,-0.01673640167364021,-0.010526315789473717,-0.10731244064577394
2023-08-22,467.75,195844.0,72976.0,480.0,660982.0,130499.0,-12.25,-0.026189203634364108,-7815.0,287.0,-8102.0,0.5592073502478904,0.2962924860283634,-0.004787234042553212,0.012445887445887482,-0.15872302158273377
2023-08-23,476.0,179898.0,84523.0,489.0,665541.0,137734.0,-13.0,-0.027310924369690525,-15946.0,4559.0,-20505.0,0.6136683752740746,0.2703034073032311,0.01763762693746651,0.013304949441192093,-0.1454219030520646
2023-08-24,471.0,160426.0,85162.0,487.25,673960.0,159873.0,-16.25,-0.03450106157105202,-19472.0,8419.0,-27891.0,0.5326853189719307,0.23803489821354346,-0.010504201680672232,-0.0026469031233457008,-0.12777777777777777
2023-08-25,469.5,109984.0,84408.0,487.5,679533.0,134901.0,-18.0,-0.0383386581468832,-50442.0,5573.0,-56015.0,0.6257032935263592,0.16185233093904172,-0.0031847133757961776,-0.01778242677824271,-0.11872360394181136
2023-08-28,478.0,81835.0,87576.0,496.25,686177.0,139743.0,-18.25,-0.03817991631791176,-28149.0,6644.0,-34793.0,0.626693286962491,0.11926223117358914,0.018104366347177825,0.017021276595744705,-0.0825335892514395
2023-08-29,469.5,47015.0,98795.0,487.0,682661.0,177417.0,-17.5,-0.037273695420580885,-34820.0,-3516.0,-31304.0,0.5568519363984255,0.06887020058271957,-0.01778242677824271,0.0037413148049172396,-0.06845238095238093
2023-08-30,460.0,10395.0,74605.0,481.0,691876.0,192731.0,-21.0,-0.04565217391294424,-36620.0,9215.0,-45835.0,0.387093928843827,0.015024368528464616,-0.020234291799786974,-0.03361344537815125,-0.07444668008048294
2023-08-31,461.0,4839.0,12073.0,478.0,699873.0,147281.0,-17.0,-0.03687635574829311,-5556.0,7997.0,-13553.0,0.08197255586260223,0.006914111560240205,0.0021739130434783593,-0.02123142250530785,-0.05629477993858756
2023-09-01,461.25,3161.0,3311.0,481.5,705496.0,100839.0,-20.25,-0.04390243902429506,-1678.0,5623.0,-7301.0,0.032834518390701686,0.004480535679862105,0.0005422993492407713,-0.01757188498402551,-0.040561622464898583
2023-09-05,463.25,1971.0,1553.0,486.0,704007.0,125749.0,-22.75,-0.04910955207760581,-1190.0,-1489.0,299.0,0.012349998807147473,0.002799688071283378,0.0043360433604335835,-0.030857740585774063,-0.04287190082644632
2023-09-06,472.0,1306.0,841.0,485.0,714070.0,113919.0,-13.0,-0.02754237288129758,-665.0,10063.0,-10728.0,0.007382438399213411,0.0018289523436077668,0.01888828926065833,0.005324813631522929,-0.020746887966805017
2023-09-07,,915.0,741.0,486.0,713945.0,109792.0,,,-391.0,-125.0,-266.0,0.006749125619352897,0.001281611328603742,0.0,0.026086956521739202,-0.026804123711340222
2023-09-08,,705.0,233.0,482.25,709844.0,106651.0,,,-210.0,-4101.0,3891.0,0.002184695877206944,0.0009931759654233873,0.0,0.02386117136659438,-0.01768990634755463
2023-09-11,,319.0,430.0,485.0,709805.0,133254.0,,,-386.0,-39.0,-347.0,0.003226920017410335,0.0004494192066835251,0.0,0.023306233062330595,-0.022774327122153215
2023-09-12,460.5,169.0,174.0,476.25,714371.0,198455.0,-15.75,-0.034201954397319864,-150.0,4566.0,-4716.0,0.0008767730719810492,0.00023657175333265172,-0.024364406779661008,-0.005936319481921193,-0.03154574132492116
2023-09-13,,83.0,120.0,482.0,710648.0,152906.0,,,-86.0,-3723.0,3637.0,0.0007847958876695436,0.00011679481262171972,0.0,-0.024364406779661008,-0.030526315789473735
2023-09-14,,4.0,94.0,479.75,704469.0,113552.0,,,-79.0,-6179.0,6100.0,0.0008278145695364165,5.678035513273109e-06,0.0,-0.024364406779661008,-0.0032467532467532756
2023-09-15,475.25,702175.0,110377.0,490.0,234248.0,39853.0,-14.75,-0.031036296685889458,702171.0,-470221.0,1172392.0,2.7696032920983926,2.997570950445669,0.03203040173724214,0.0068855932203388814,0.011708355508249113
2023-09-18,472.0,712080.0,143316.0,485.5,234466.0,43454.0,-13.5,-0.02860169491519364,9905.0,218.0,9687.0,3.2981083444561308,3.037028822942333,-0.00683850604944769,0.0,-0.000529380624669118
2023-09-19,475.25,718227.0,139647.0,489.75,237016.0,45570.0,-14.5,-0.030510257759009975,6147.0,2550.0,3597.0,3.0644502962474642,3.030289094407116,0.0068855932203388814,0.03203040173724214,-0.005753138075313857
