date,s1_bid,s1_oi,s1_vol,s2_bid,s2_oi,s2_vol,spread_c1_c2,spread_pct,d_c1_oi,d_c2_oi,roll_pressure,vol_ratio,oi_ratio,ret_1d,ret_5d,ret_21d
2023-03-21,1467.0,292694.0,101494.0,1445.0,172952.0,57548.0,22.0,0.014996591683698025,507.0,-281.0,788.0,1.7636407868214055,1.6923423840140521,-0.012121212121212088,-0.012121212121212088,-0.03803278688524592
2023-03-22,1449.0,291075.0,141743.0,1425.0,177684.0,84373.0,24.0,0.016563146997918176,-1619.0,4732.0,-6351.0,1.6799568582366198,1.6381610049300914,-0.012269938650306789,-0.026863666890530546,-0.06092028515878156
2023-03-23,1418.0,293164.0,157574.0,1396.0,182683.0,98415.0,22.0,0.015514809590962261,2089.0,4999.0,-2910.0,1.60111771579534,1.6047689166479553,-0.021394064872325758,-0.05087014725568939,-0.08086209690487767
2023-03-24,1428.25,281243.0,143036.0,1407.0,186372.0,87385.0,21.25,0.014878347628205932,-11921.0,3689.0,-15610.0,1.6368484293642886,1.509041057669599,0.007228490832158041,-0.03169491525423729,-0.06908913149747431
2023-03-27,1442.0,280531.0,98099.0,1419.25,191137.0,53101.0,22.75,0.015776699029115274,-712.0,4765.0,-5477.0,1.8474040036910446,1.4676959458398873,0.00962716611237524,-0.028956228956228958,-0.05566470203012441
2023-03-28,1466.25,277041.0,122627.0,1443.0,196080.0,68709.0,23.25,0.015856777493595323,-3490.0,4943.0,-8433.0,1.7847298025003742,1.4128977968176184,0.016816920943134583,-0.0005112474437627412,-0.03440895620678297
2023-03-29,1477.0,277684.0,105996.0,1448.0,202457.0,63756.0,29.0,0.019634394041963685,643.0,6377.0,-5734.0,1.6625258799171583,1.37157025936371,0.007331628303495208,0.019323671497584627,-0.006891914607497052
2023-03-30,1472.75,271238.0,110079.0,1445.0,206690.0,69643.0,27.75,0.0188423018163172,-6446.0,4233.0,-10679.0,1.5806182961675748,1.3122937732836553,-0.002877454299255233,0.038610719322990095,-0.02110335659687601
2023-03-31,1498.25,258963.0,167862.0,1470.5,205859.0,107907.0,27.75,0.018521608543288156,-12275.0,-831.0,-11444.0,1.5556173371514215,1.257962974657405,0.017314547615005837,0.049011027481183245,-0.009257728550173594
2023-04-03,1519.75,258708.0,121608.0,1490.0,210017.0,89933.0,29.75,0.019575588090133524,-255.0,4158.0,-4413.0,1.352206642722901,1.2318431365079912,0.014350075087602221,0.053918169209431266,-0.0036059662350433896
2023-04-04,1516.0,261586.0,112285.0,1483.25,215467.0,74141.0,32.75,0.021602902374655935,2878.0,5450.0,-2572.0,1.5144791680716267,1.2140420574844353,-0.0024675111037999464,0.033930093776641135,-0.009150326797385588
2023-04-05,1507.5,247485.0,124119.0,1476.5,213582.0,97867.0,31.0,0.02056384742950543,-14101.0,-1885.0,-12216.0,1.2682415931825715,1.1587352866814566,-0.005606860158311355,0.02064996614759651,-0.01163743648582205
2023-04-06,1490.0,237751.0,115777.0,1462.5,213609.0,83352.0,27.5,0.018456375838913786,-9734.0,27.0,-9761.0,1.3890128611190926,1.1130195825082225,-0.011608623548922004,0.01171278221015104,-0.02166776099803025
2023-04-07,1490.0,235744.0,,1462.5,213609.0,,27.5,0.018456375838913786,-2007.0,0.0,-2007.0,,1.1036239109775285,0.0,-0.005506424161521806,-0.01650165016501648
2023-04-10,1487.0,220764.0,105039.0,1460.0,220542.0,83272.0,27.0,0.018157363819759142,-14980.0,6933.0,-21913.0,1.2613963877413625,1.0010066109856581,-0.00201342281879191,-0.02154959697318637,-0.016046319272125742
2023-04-11,1497.0,208077.0,156745.0,1471.0,230652.0,119871.0,26.0,0.01736806947226629,-12687.0,10110.0,-22797.0,1.3076140184031058,0.9021252796420542,0.00672494956287828,-0.01253298153034299,0.008080808080808133
2023-04-12,1504.25,192989.0,132897.0,1470.25,237847.0,110360.0,34.0,0.022602625893287286,-15088.0,7195.0,-22283.0,1.2042134831460565,0.8113997653953978,0.004843019372077428,-0.0021558872305140753,0.012962962962963065
2023-04-13,1501.25,169639.0,132337.0,1473.0,242470.0,107964.0,28.25,0.018817651956690214,-23350.0,4623.0,-27973.0,1.2257511763180204,0.6996288200602108,-0.0019943493435267134,0.007550335570469802,0.00822699798522497
2023-04-14,1494.25,157773.0,118382.0,1467.0,251557.0,100214.0,27.25,0.01823657353185997,-11866.0,9087.0,-20953.0,1.1812920350449918,0.6271858863001204,-0.004662781015820183,0.002852348993288567,0.00016733601070950677
2023-04-17,1515.75,146406.0,85451.0,1479.5,257703.0,97585.0,36.25,0.023915553356408433,-11367.0,6146.0,-17513.0,0.8756571194343303,0.5681191138636316,0.014388489208633004,0.019334229993275054,0.02762711864406775
2023-04-18,1516.5,131719.0,99155.0,1489.25,265996.0,117213.0,27.25,0.017969007583239056,-14687.0,8293.0,-22980.0,0.845938590429382,0.4951916570173969,0.0004948045522019662,0.013026052104208485,0.021212121212121238
2023-04-19,1505.5,119290.0,95853.0,1475.0,274293.0,114328.0,30.5,0.020259050149438552,-12429.0,8297.0,-20726.0,0.8384035406899374,0.43489990630457054,-0.007253544345532492,0.0008309788931362139,0.026244035446489455
2023-04-20,1496.0,112468.0,95685.0,1462.0,279718.0,124845.0,34.0,0.022727272727257535,-6822.0,5425.0,-12247.0,0.7664303736633363,0.4020763769224705,-0.006310195948189934,-0.0034970857618651374,0.03243616287094553
2023-04-21,1483.5,83799.0,89795.0,1445.75,279198.0,159617.0,37.75,0.02544657903604621,-28669.0,-520.0,-28149.0,0.5625653909044741,0.300141834826896,-0.008355614973261982,-0.007194244604316502,0.046191819464033834
2023-04-24,1466.75,59957.0,87803.0,1434.0,284000.0,149433.0,32.75,0.022328276802439182,-23842.0,4802.0,-28644.0,0.5875743644308782,0.21111619718309785,-0.011290866194809568,-0.03232723074385613,0.026956065114650762
2023-04-25,1445.0,36516.0,62592.0,1417.5,284756.0,181764.0,27.5,0.01903114186849894,-23441.0,756.0,-24197.0,0.3443586188684209,0.12823610389245485,-0.01482870291460714,-0.047148038245961144,0.0020804438280166426
2023-04-26,1434.5,16053.0,51187.0,1414.75,280185.0,151492.0,19.75,0.013767863367017241,-20463.0,-4571.0,-15892.0,0.33788582895466207,0.057294287702767614,-0.00726643598615917,-0.04716041182331454,-0.02165387894288151
2023-04-27,1420.0,4736.0,22194.0,1406.25,281433.0,134937.0,13.75,0.009683098591542478,-11317.0,1248.0,-12565.0,0.16447675581938118,0.01682816158730491,-0.010108051585918432,-0.050802139037433136,-0.03859174001354093
2023-04-28,1426.0,2405.0,3373.0,1418.0,283388.0,140642.0,8.0,0.005610098176714158,-2331.0,1955.0,-4286.0,0.023982878514241666,0.00848659787993843,0.004225352112676051,-0.03875968992248058,-0.031743337294177554
2023-05-01,1426.0,2024.0,601.0,1427.25,281418.0,77070.0,-1.25,-0.0008765778401115873,-381.0,-1970.0,1589.0,0.007798105618269004,0.007192148334505941,0.0,-0.027782512357252376,-0.04822292674787254
2023-05-02,1435.0,1516.0,634.0,1409.75,279857.0,110515.0,25.25,0.01759581881531875,-508.0,-1561.0,1053.0,0.005736777812966514,0.005417052280271691,0.006311360448807868,-0.00692041522491349,-0.05576575094587921
2023-05-03,1435.0,1129.0,733.0,1417.0,277076.0,129015.0,18.0,0.0125435540069599,-387.0,-2781.0,2394.0,0.005681509901949341,0.004074694307698956,0.0,0.00034855350296281173,-0.05343007915567277
2023-05-04,1446.5,880.0,424.0,1416.75,277582.0,98587.0,29.75,0.020566885585882773,-249.0,506.0,-755.0,0.004300769878381488,0.003170234381191853,0.008013937282229877,0.018661971830985946,-0.04046434494195683
2023-05-05,1431.0,657.0,242.0,1432.0,277446.0,98676.0,-1.0,-0.0006988120195662482,-223.0,-136.0,-87.0,0.002452470712229899,0.002368028373088809,-0.010715520221223684,0.003506311360448766,-0.039597315436241565
2023-05-08,1468.0,482.0,267.0,1432.25,277305.0,88249.0,35.75,0.024352861035405755,-175.0,-141.0,-34.0,0.003025530034334632,0.0017381583455040417,0.025856044723969296,0.029453015427769902,-0.014765100671140896
2023-05-09,1450.75,235.0,327.0,1414.0,271867.0,102276.0,36.75,0.025331724969825723,-247.0,-5438.0,5191.0,0.0031972310219406,0.0008643932511117537,-0.011750681198910096,0.01097560975609757,-0.024377942165433764
2023-05-10,1419.0,160.0,106.0,1403.5,273809.0,91083.0,15.5,0.010923185341782295,-75.0,1942.0,-2017.0,0.001163773700910146,0.0005843489439718907,-0.021885231776667236,-0.011149825783972167,-0.05210420841683372
2023-05-11,1391.0,68.0,137.0,1405.0,276032.0,117774.0,-14.0,-0.010064701653479466,-92.0,2223.0,-2315.0,0.0011632448587973478,0.00024634824947832046,-0.01973220577871737,-0.03836847563083301,-0.07528668771813196
2023-05-12,,66.0,3.0,1389.0,275654.0,124961.0,,,-2.0,-378.0,376.0,2.4007490336984946e-05,0.00023943059052290103,0.0,-0.02795248078266943,-0.07343880099916733
2023-05-15,1400.0,277446.0,111854.0,1326.75,34571.0,8612.0,73.25,0.0523214285713912,277380.0,-241083.0,518463.0,12.988156061308292,8.0253970090536,0.006470165348670065,-0.0463215258855586,-0.06307512129831017
2023-05-16,1363.75,274632.0,149242.0,1297.25,34099.0,13869.0,66.5,0.04876260311637121,-2814.0,-472.0,-2342.0,10.760833513590686,8.053960526701427,-0.025892857142857162,-0.0599689815612614,-0.10028038924624771
2023-05-17,1334.25,268504.0,145517.0,1270.25,34125.0,20211.0,64.0,0.04796702267187711,-6128.0,26.0,-6154.0,7.199891148384187,7.868249084248855,-0.021631530705774504,-0.05972515856236782,-0.12017804154302669
2023-05-18,1332.25,271101.0,124325.0,1267.25,35300.0,17356.0,65.0,0.0487896415837502,2597.0,1175.0,1422.0,7.163228854574374,7.679915014164089,-0.0014989694584972568,-0.04223580158159601,-0.11507804716041181
2023-05-19,1302.5,270240.0,135856.0,1245.0,35539.0,17843.0,57.5,0.044145873320503536,-861.0,239.0,-1100.0,7.613966261278506,7.604040631418791,-0.022330643647964,-0.06362329259525523,-0.1293449197860963
2023-05-22,1341.0,273247.0,143213.0,1273.0,37685.0,18825.0,68.0,0.05070842654731491,3007.0,2146.0,861.0,7.607596281540101,7.250815974525482,0.02955854126679469,-0.04214285714285715,-0.09605662285136507
2023-05-23,1322.5,266549.0,111359.0,1258.5,38937.0,17692.0,64.0,0.048393194706957736,-6698.0,1252.0,-7950.0,6.294313814152933,6.845648098209754,-0.013795674869500396,-0.030247479376718567,-0.0983466848474519
2023-05-24,1323.75,268056.0,95312.0,1256.75,38613.0,12492.0,67.0,0.050613786591085466,1507.0,-324.0,1831.0,7.629843099583122,6.942117939553857,0.000945179584120881,-0.00786958965711071,-0.08391003460207613
2023-05-25,1324.75,270275.0,131878.0,1250.5,41608.0,29174.0,74.25,0.05604831100203356,2219.0,2995.0,-776.0,4.5203948721462766,6.495746010382463,0.0007554296506138147,-0.005629574028898521,-0.07650749390031375
2023-05-26,1335.75,268344.0,104197.0,1259.25,45387.0,24325.0,76.5,0.05727119595728447,-1931.0,3779.0,-5710.0,4.283535457348231,5.912353757683788,0.008303453481788958,0.02552783109404988,-0.059330985915492906
2023-05-30,1296.0,264691.0,128256.0,1217.25,50684.0,24547.0,78.75,0.060763888888842,-3653.0,5297.0,-8950.0,5.2249154682851175,5.222377870728332,-0.029758562605277983,-0.03355704697986572,-0.09116409537166903
2023-05-31,1300.0,265715.0,137386.0,1216.75,50568.0,28478.0,83.25,0.06403846153841228,1024.0,-116.0,1140.0,4.824285413301326,5.254607657016192,0.0030864197530864335,-0.017013232514177745,-0.08835904628330993
2023-06-01,1327.5,259626.0,132076.0,1240.25,49939.0,27929.0,87.25,0.06572504708092977,-6089.0,-629.0,-5460.0,4.728991370976235,5.198862612387009,0.02115384615384608,0.0028328611898016387,-0.07491289198606277
2023-06-02,1352.0,258189.0,120303.0,1260.75,50755.0,24216.0,91.25,0.06749260355024594,-1437.0,816.0,-2253.0,4.967913776015652,5.086966801300265,0.018455743879472797,0.02056991885261361,-0.057839721254355436
2023-06-05,1350.5,251412.0,98182.0,1259.25,51790.0,16669.0,91.25,0.06756756756751754,-6777.0,1035.0,-7812.0,5.890095386645516,4.854450666151673,-0.001109467455621349,0.011042485495040166,-0.06636709298306254
2023-06-06,1353.0,248062.0,129813.0,1264.25,53260.0,26376.0,88.75,0.06559497413151101,-3350.0,1470.0,-4820.0,4.921633303002543,4.6575666541493685,0.001851166234727808,0.0439814814814814,-0.0545073375262054
2023-06-07,1359.0,243861.0,143477.0,1265.0,56415.0,34105.0,94.0,0.06916850625454807,-4201.0,3155.0,-7356.0,4.206919806479865,4.322626960914574,0.0044345898004434225,0.04538461538461536,-0.0742506811989101
2023-06-08,1362.0,224621.0,152587.0,1276.5,54302.0,42300.0,85.5,0.06277533039642968,-19240.0,-2113.0,-17127.0,3.607257683215045,4.136514308865159,0.002207505518763808,0.025988700564971712,-0.06117525417887304
2023-06-09,1385.5,211129.0,142158.0,1296.0,54918.0,28871.0,89.5,0.06459761818833303,-13492.0,616.0,-14108.0,4.923902878320636,3.844440802651156,0.01725403817914839,0.024778106508875686,-0.02360817477096544
2023-06-12,1372.75,197411.0,122300.0,1291.25,54454.0,25524.0,81.5,0.05936987798210937,-13718.0,-464.0,-13254.0,4.791568719636233,3.6252800528886104,-0.009202453987730008,0.01647537948907818,-0.01312005751258083
2023-06-13,1398.75,184131.0,161567.0,1319.5,52941.0,42211.0,79.25,0.056657730116134654,-13280.0,-1513.0,-11767.0,3.827604179005382,3.4780415934719127,0.01894008377344747,0.033813747228381485,0.005571531272465791
2023-06-14,1388.75,165908.0,124157.0,1318.5,49279.0,36858.0,70.25,0.050585058505814164,-18223.0,-3662.0,-14561.0,3.3685224374626035,3.3667079283263996,-0.007149240393208189,0.021891096394407672,-0.008035714285714257
2023-06-15,1426.25,152640.0,144129.0,1366.75,46729.0,56129.0,59.5,0.04171779141101369,-13268.0,-2550.0,-10718.0,2.5678169929982264,3.266494040103506,0.027002700270027047,0.047173274596182146,0.045829514207149424
2023-06-16,1465.75,134917.0,158732.0,1400.0,48704.0,46265.0,65.75,0.04485758144291669,-17723.0,1975.0,-19698.0,3.4309305090240265,2.7701420827857515,0.027695004382120914,0.05792132804041872,0.09855724189619641
2023-06-20,1476.75,120808.0,126378.0,1406.25,52288.0,40927.0,70.5,0.0477399695276467,-14109.0,3584.0,-17693.0,3.087888191169568,2.3104345165238236,0.007504690431519689,0.07576033509378988,0.10846312629011079
2023-06-21,1516.75,104750.0,105944.0,1444.0,57198.0,39549.0,72.75,0.04796439756054197,-16058.0,4910.0,-20968.0,2.6788035095703386,1.8313577397810794,0.027086507533435,0.08436103663985706,0.16449136276391552
2023-06-22,1499.5,84484.0,100736.0,1419.0,63007.0,36642.0,80.5,0.05368456152047103,-20266.0,5809.0,-26075.0,2.7491949129413586,1.3408668878060956,-0.011373001483435008,0.07974797479747964,0.11819537658463841
2023-06-23,1482.0,54332.0,83289.0,1393.5,64506.0,37440.0,88.5,0.05971659919024311,-30152.0,1499.0,-31651.0,2.2245993589742996,0.8422782376833032,-0.01167055685228413,0.039088518843120035,0.12060491493383751
2023-06-26,1519.5,45376.0,51073.0,1418.0,67415.0,38033.0,101.5,0.06679828891078197,-8956.0,2909.0,-11865.0,1.3428601477663782,0.6730846250834284,0.02530364372469629,0.03667064642674389,0.14787535410764874
2023-06-27,1490.0,28313.0,50206.0,1392.0,68326.0,41889.0,98.0,0.06577181208049276,-17063.0,911.0,-17974.0,1.1985485449640432,0.4143810555279042,-0.019414281013491297,0.008972405620450319,0.12474051707869416
2023-06-28,1445.0,14878.0,34817.0,1360.75,69116.0,45693.0,84.25,0.05830449826985584,-13435.0,790.0,-14225.0,0.7619766703871323,0.21526129984373782,-0.030201342281879207,-0.04730509312675124,0.08178925697173867
2023-06-29,1466.0,6044.0,23201.0,1365.75,73249.0,41257.0,100.25,0.06838335607089469,-8834.0,4133.0,-12967.0,0.5623530552390974,0.08251307185080912,0.01453287197231834,-0.02234078026008668,0.13117283950617287
2023-06-30,1550.25,2332.0,5228.0,1430.5,71555.0,50788.0,119.75,0.07724560554744252,-3712.0,-1694.0,-2018.0,0.10293770181932538,0.03259031514219785,0.05746930422919516,0.046052631578947345,0.1924999999999999
2023-07-03,1550.0,1434.0,1870.0,1471.5,75345.0,48983.0,78.5,0.050645161290289904,-898.0,3790.0,-4688.0,0.0381765102178299,0.019032450726657123,-0.00016126431220775395,0.020072392234287584,0.16760828625235402
2023-07-05,1538.25,960.0,1034.0,1458.75,76418.0,32788.0,79.5,0.051682106289581226,-474.0,1073.0,-1547.0,0.03153592777845458,0.0125624852783374,-0.007580645161290311,0.03238255033557036,0.13775887573964507
2023-07-06,1523.5,644.0,507.0,1448.0,73723.0,27983.0,75.5,0.04955694125365963,-316.0,-2695.0,2379.0,0.01811814315834549,0.008735401435101545,-0.009588818462538562,0.05432525951557099,0.12810070344316915
2023-07-07,1420.0,391.0,417.0,1428.0,70151.0,23412.0,-8.0,-0.0056338028168974414,-253.0,-3572.0,3319.0,0.017811378780112002,0.0055736910379038706,-0.06793567443386939,-0.03137789904502042,0.049519586104951996
2023-07-10,1500.0,345.0,94.0,1453.25,67624.0,23023.0,46.75,0.03116666666664589,-46.0,-2527.0,2481.0,0.004082873648090862,0.005101739027564103,0.05633802816901401,-0.03241412675374944,0.10375275938189854
2023-07-11,1500.0,253.0,209.0,1471.0,66093.0,22924.0,29.0,0.019333333333320445,-92.0,-1531.0,1439.0,0.009117082533588854,0.003827939418697837,0.0,-0.032258064516129004,0.1013215859030836
2023-07-12,1420.0,201.0,132.0,1441.5,63473.0,29298.0,-21.5,-0.015140845070411873,-52.0,-2620.0,2568.0,0.004505426991603369,0.0031667008019157254,-0.053333333333333344,-0.07687307004713151,0.024900757849152022
2023-07-13,1420.0,134.0,72.0,1482.0,64113.0,22982.0,-62.0,-0.04366197183095517,-67.0,640.0,-707.0,0.003132886606909619,0.0020900597382745765,0.0,-0.06793567443386939,0.03441995993443814
2023-07-14,,11.0,134.0,1460.25,65323.0,27708.0,,,-123.0,1210.0,-1333.0,0.004836148404792665,0.00016839398068061527,0.0,0.0,0.015192135835567555
2023-07-17,1476.25,62332.0,25571.0,1404.25,52539.0,10914.0,72.0,0.04877222692630058,62321.0,-12784.0,75105.0,2.3429540040313044,1.1863948685737988,0.039612676056338,-0.015833333333333366,0.06300630063006296
2023-07-18,1491.0,60137.0,26908.0,1418.75,51848.0,13762.0,72.25,0.04845741113343497,-2195.0,-691.0,-1504.0,1.9552390640893798,1.1598711618577158,0.009991532599491926,-0.006000000000000005,0.04539877300613493
2023-07-19,1486.0,56074.0,33338.0,1426.5,51103.0,22971.0,59.5,0.04004037685057871,-4063.0,-745.0,-3318.0,1.4513081711722846,1.0972741326340705,-0.0033534540576793948,0.04647887323943656,0.01381545283984309
2023-07-20,1493.75,53254.0,28198.0,1423.75,52976.0,19042.0,70.0,0.0468619246861611,-2820.0,1873.0,-4693.0,1.4808318453943135,1.0052476593174078,0.005215343203230249,0.05193661971830976,0.011511765701709864
2023-07-21,1500.0,44220.0,28372.0,1426.5,56581.0,16198.0,73.5,0.048999999999967334,-9034.0,3605.0,-12639.0,1.7515742684280928,0.7815344373552822,0.004184100418409997,0.05633802816901401,-0.011043349266523839
2023-07-24,1522.0,36177.0,29203.0,1452.25,56830.0,23800.0,69.75,0.04582785808144164,-8043.0,249.0,-8292.0,1.2270168067226375,0.6365827907795067,0.014666666666666606,0.03099068585944109,0.015005001667222517
2023-07-25,1514.0,29559.0,25259.0,1448.0,58919.0,26669.0,66.0,0.04359313077936355,-6618.0,2089.0,-8707.0,0.9471296261576757,0.501688759143901,-0.005256241787122251,0.015425888665325349,0.021592442645074206
2023-07-26,1547.5,21026.0,30605.0,1468.0,59043.0,28242.0,79.5,0.05137318255247084,-8533.0,124.0,-8657.0,1.083669711776748,0.35611334112425935,0.02212681638044911,0.04138627187079402,0.0184271141822967
2023-07-27,1524.25,9852.0,25445.0,1451.25,59462.0,36997.0,73.0,0.04789240610132991,-11174.0,419.0,-11593.0,0.6877584669027033,0.1656856479768564,-0.015024232633279455,0.020418410041840973,0.022986577181208112
2023-07-28,1486.5,4034.0,13888.0,1427.75,57558.0,27966.0,58.75,0.039522367978446334,-5818.0,-1904.0,-3914.0,0.49660301795035056,0.07008582647068921,-0.024766278497621808,-0.009000000000000008,0.02871972318339111
2023-07-31,1432.5,2579.0,2352.0,1369.0,53472.0,29410.0,63.5,0.044328097731208146,-1455.0,-4086.0,2631.0,0.07997279836789935,0.048230849790543685,-0.03632694248234103,-0.05880420499342964,-0.02285129604365621
2023-08-01,1447.25,2021.0,2092.0,1386.25,51765.0,19509.0,61.0,0.04214890309204205,-558.0,-1707.0,1149.0,0.10723255933158504,0.03904182362600137,0.010296684118673571,-0.044088507265521826,-0.06644089662957586
2023-08-02,1431.0,1603.0,744.0,1375.75,51053.0,16640.0,55.25,0.03860936408103521,-418.0,-712.0,294.0,0.04471153846153577,0.03139874248330105,-0.011228191397477993,-0.07528271405492726,-0.0767741935483871
2023-08-03,1410.75,735.0,1505.0,1380.0,47395.0,20946.0,30.75,0.021796916533743188,-868.0,-3658.0,2790.0,0.07185142748018372,0.01550796497520803,-0.014150943396226467,-0.07446285058225355,-0.08288639687957089
2023-08-04,1410.75,585.0,323.0,1384.0,45993.0,11911.0,26.75,0.01896154527732131,-150.0,-1402.0,1252.0,0.027117790277892104,0.012719326854086216,0.0,-0.050958627648839516,-0.07400722021660655
2023-08-07,1400.0,503.0,212.0,1355.0,43086.0,16826.0,45.0,0.032142857142834186,-82.0,-2907.0,2825.0,0.012599548318078415,0.01167432576707024,-0.0076200602516391935,-0.022687609075043635,-0.014084507042253502
2023-08-08,1430.0,311.0,382.0,1357.5,40641.0,11568.0,72.5,0.050699300699265246,-192.0,-2445.0,2253.0,0.0330221300138284,0.007652370758593351,0.021428571428571352,-0.011919157021938132,-0.046666666666666634
2023-08-09,1342.0,226.0,104.0,1355.5,38773.0,10419.0,-13.5,-0.010059612518621416,-85.0,-1868.0,1783.0,0.009981764084844037,0.005828798390632507,-0.06153846153846154,-0.0621942697414396,-0.10533333333333328
2023-08-10,1342.0,182.0,82.0,1349.75,35019.0,13854.0,-7.75,-0.005774962742171554,-44.0,-3754.0,3710.0,0.005918868196910212,0.00519717867443373,0.0,-0.04873294346978563,-0.05492957746478877
2023-08-11,,162.0,25.0,1333.75,34257.0,13326.0,,,-20.0,-762.0,742.0,0.001876031817499484,0.004728960504422316,0.0,-0.04873294346978563,-0.05492957746478877
2023-08-14,,41.0,121.0,1350.25,33484.0,7906.0,,,-121.0,-773.0,652.0,0.015304831773334769,0.001224465416318205,0.0,-0.04142857142857148,-0.05492957746478877
2023-08-15,1321.75,30977.0,15884.0,1304.0,307905.0,120643.0,17.75,0.013429165878559917,30936.0,274421.0,-243485.0,0.13166118216556177,0.10060570630551599,-0.015089418777943342,-0.07569930069930075,-0.10465707027942417
2023-08-16,1336.25,30112.0,9256.0,1324.5,312203.0,125297.0,11.75,0.008793264733389117,-865.0,4298.0,-5163.0,0.07387247898991936,0.09645006614286188,0.010970304520522056,-0.004284649776453042,-0.1037894030851777
2023-08-17,1335.75,28171.0,12549.0,1330.0,314688.0,113511.0,5.75,0.004304697735351447,-1941.0,2485.0,-4426.0,0.11055316224859167,0.0895204138702458,-0.0003741814780168218,-0.004657228017883708,-0.10111036339165547
2023-08-18,1361.25,26973.0,11335.0,1352.25,312316.0,124309.0,9.0,0.006611570247929028,-1198.0,-2372.0,1174.0,0.09118406551416156,0.08636445138897755,0.019090398652442442,0.014344262295082011,-0.08870292887029285
2023-08-21,1368.5,26612.0,13759.0,1361.75,317104.0,131126.0,6.75,0.004932407745703374,-361.0,4788.0,-5149.0,0.10492960968839053,0.0839219940461171,0.0053259871441688755,0.01974664679582716,-0.08766666666666667
2023-08-22,1348.0,25549.0,8855.0,1346.0,315202.0,108534.0,2.0,0.0014836795252214513,-1063.0,-1902.0,839.0,0.08158733668712033,0.08105595776676519,-0.01497990500548041,0.019860034045772634,-0.11432325886990802
2023-08-23,1359.75,23290.0,16285.0,1360.0,318300.0,113865.0,-0.25,-0.00018385732671433435,-2259.0,3098.0,-5357.0,0.14302024327053842,0.07316996544140725,0.008716617210682509,0.0175865294667914,-0.10188243064729197
2023-08-24,1365.5,23352.0,8107.0,1371.25,322821.0,104388.0,-5.75,-0.0042109117539332035,62.0,4521.0,-4459.0,0.07766218339272639,0.07233730147666952,0.004228718514432739,0.022272131761182923,-0.1176090468497577
2023-08-25,1380.0,16765.0,14320.0,1385.75,324923.0,116665.0,-5.75,-0.004166666666663647,-6587.0,2102.0,-8689.0,0.12274461063729376,0.051596839866675945,0.010618820944708895,0.01377410468319562,-0.09463670657700507
2023-08-28,1391.5,12808.0,10112.0,1401.25,331527.0,122343.0,-9.75,-0.007006827164924896,-3957.0,6604.0,-10561.0,0.08265286939179126,0.038633354146117696,0.008333333333333304,0.01680672268907557,-0.06390850992263708
2023-08-29,1378.0,7837.0,9140.0,1391.0,331089.0,109302.0,-13.0,-0.009433962264144098,-4971.0,-438.0,-4533.0,0.08362152568113956,0.023670372618842597,-0.009701760689903027,0.022255192878338326,-0.0380453752181501
2023-08-30,1350.0,2210.0,9727.0,1384.0,333598.0,112189.0,-34.0,-0.02518518518516653,-5627.0,2509.0,-8136.0,0.08670190482132752,0.0066247399564745395,-0.020319303338171224,-0.007170435741864267,-0.06719640697875284
2023-08-31,1350.0,1550.0,853.0,1368.0,330116.0,98055.0,-18.0,-0.013333333333323457,-660.0,-3482.0,2822.0,0.008699199428891859,0.004695319221122258,0.0,-0.011351153423654337,-0.05660377358490565
2023-09-01,1350.0,1290.0,422.0,1368.0,331916.0,109733.0,-18.0,-0.013333333333323457,-260.0,1800.0,-2060.0,0.00384569819470894,0.0038865255064534283,0.0,-0.021739130434782594,-0.0430622009569378
2023-09-05,1319.0,1240.0,85.0,1368.0,329188.0,103574.0,-49.0,-0.03714935557237517,-50.0,-2728.0,2678.0,0.0008206692799351109,0.003766844477927495,-0.022962962962962963,-0.05210204814947894,-0.06503632819422289
2023-09-06,1339.0,1178.0,102.0,1376.0,326881.0,114632.0,-37.0,-0.0276325616131235,-62.0,-2307.0,2245.0,0.0008898038942005645,0.003603757942492823,0.015163002274450443,-0.028301886792452824,-0.043571428571428594
2023-09-07,1340.0,1130.0,310.0,1360.0,332994.0,99113.0,-20.0,-0.01492537313431722,-48.0,6113.0,-6161.0,0.003127743081129588,0.003393454536718369,0.0007468259895444529,-0.007407407407407418,-0.06293706293706292
2023-09-08,1339.0,965.0,198.0,1363.0,332744.0,103976.0,-24.0,-0.017923823749053082,-165.0,-250.0,85.0,0.0019042856043702209,0.0029001274252879006,-0.0007462686567164534,-0.008148148148148127,-0.0022354694485842153
2023-09-11,1190.0,941.0,36.0,1369.25,328813.0,98684.0,-179.25,-0.15063025210071376,-24.0,-3931.0,3907.0,0.00036480077824165653,0.002861808991736936,-0.11127707244212104,-0.11851851851851847,-0.11326378539493298
2023-09-12,1190.0,696.0,274.0,1343.75,327054.0,189114.0,-153.75,-0.12920168067216034,-245.0,-1759.0,1514.0,0.001448861533255066,0.002128088939441187,0.0,-0.09780136467020473,-0.11326378539493298
2023-09-13,1190.0,502.0,201.0,1349.75,328636.0,124646.0,-159.75,-0.1342436974788788,-194.0,1582.0,-1776.0,0.001612566789146851,0.0015275258949110824,0.0,-0.11127707244212104,-0.11326378539493298
2023-09-14,,220.0,387.0,1360.0,325326.0,138778.0,,,-282.0,-3310.0,3028.0,0.0027886264393491567,0.000676244751418575,0.0,-0.11194029850746268,-0.09967845659163987
